id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,lotSize,status,price,listingType,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket,mlsName,mlsNumber,listingAgent,listingOffice,history,bedrooms,bathrooms,squareFootage,yearBuilt,hoa,builder
"2514-Grand-Central-Pkwy,-Apt-2,-Orlando,-FL-32839","2514 Grand Central Pkwy, Apt 2, Orlando, FL 32839",2514 Grand Central Pkwy,Apt 2,Orlando,FL,32839,Orange,28.491109,-81.413804,Townhouse,851.0,Active,269000,Standard,2024-10-25T00:00:00.000Z,,2021-02-11T12:34:07.433Z,2025-04-25T13:39:52.060Z,183,StellarMLS,O6245633,"{'name': 'Dan Goodman', 'phone': '4072121012', 'email': 'dangoodman4u@gmail.com', 'website': 'http://www.dangoodman4u.com'}","{'name': 'CHARLES RUTENBERG RLTY ORLANDO', 'phone': '4076222122', 'email': 'info@crrmove.com', 'website': 'http://crrmove.com'}","{'2024-10-25': {'event': 'Sale Listing', 'price': 269000, 'listingType': 'Standard', 'listedDate': '2024-10-25T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 183}}",3.0,2.0,1457.0,2006.0,{'fee': 408},
"1313-39th-St,-Orlando,-FL-32839","1313 39th St, Orlando, FL 32839",1313 39th St,,Orlando,FL,32839,Orange,28.503761,-81.397758,Multi-Family,13504.0,Active,795900,Standard,2024-11-04T00:00:00.000Z,,2020-10-05T16:41:19.247Z,2025-04-25T13:39:52.016Z,173,StellarMLS,O6254704,"{'name': 'Juan Vazquez', 'phone': '3212747264', 'email': 'juan.vazquez@exprealty.com'}","{'name': 'COUNTRYWIDE REALTY PARTNERS LLC', 'phone': '4074018790', 'email': 'rebekahvazquez@yahoo.com', 'website': 'www.countrywiderealtypartners.com'}","{'2024-11-04': {'event': 'Sale Listing', 'price': 795900, 'listingType': 'Standard', 'listedDate': '2024-11-04T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 173}}",8.0,5.0,3600.0,1951.0,,
"5124-Park-Central-Dr,-Apt-513,-Orlando,-FL-32839","5124 Park Central Dr, Apt 513, Orlando, FL 32839",5124 Park Central Dr,Apt 513,Orlando,FL,32839,Orange,28.491802,-81.410538,Condo,8239.0,Active,167500,Standard,2024-10-26T00:00:00.000Z,,2024-10-27T00:00:00.000Z,2025-04-25T13:39:52.013Z,182,StellarMLS,O6251336,"{'name': 'Nilda Juncos', 'phone': '3216242487', 'email': 'adrianajrealtors@gmail.com'}","{'name': 'ICON REALTY ASSOCIATES INC', 'phone': '3213035851', 'email': 'iconrealtyassociates@gmail.com', 'website': 'http://www.orlandofirsthomes.com'}","{'2024-10-26': {'event': 'Sale Listing', 'price': 167500, 'listingType': 'Standard', 'listedDate': '2024-10-26T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 182}}",2.0,2.0,874.0,1994.0,{'fee': 385},
"2546-Lemon-Tree-Ln,---4,-Orlando,-FL-32839","2546 Lemon Tree Ln, # 4, Orlando, FL 32839",2546 Lemon Tree Ln,# 4,Orlando,FL,32839,Orange,28.49814,-81.411369,Condo,319295.0,Active,83000,Standard,2024-11-08T00:00:00.000Z,,2024-11-09T00:00:00.000Z,2025-04-25T13:39:36.118Z,169,StellarMLS,O6256242,"{'name': 'Jose Santana', 'phone': '4079243307', 'email': 'jjsantana9090@gmail.com', 'website': 'http://jsantanafeliciano.larosarealty.com/'}","{'name': 'LPT REALTY LLC', 'phone': '8773662213', 'email': 'jennifer.draper@lpt.com'}","{'2024-11-08': {'event': 'Sale Listing', 'price': 83000, 'listingType': 'Standard', 'listedDate': '2024-11-08T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 169}}",1.0,1.0,642.0,1976.0,{'fee': 338},
"1940-Lake-Atriums-Cir,-Apt-93,-Orlando,-FL-32839","1940 Lake Atriums Cir, Apt 93, Orlando, FL 32839",1940 Lake Atriums Cir,Apt 93,Orlando,FL,32839,Orange,28.489677,-81.406643,Condo,7214.0,Active,139000,Standard,2024-11-11T00:00:00.000Z,,2024-11-12T00:00:00.000Z,2025-04-25T13:39:36.101Z,166,StellarMLS,S5115414,"{'name': 'Gilberto Imery', 'phone': '5619275412', 'email': 'gimery@gilvanrealty.com'}","{'name': 'Gilvan Realty Corp', 'phone': '5619275412', 'email': 'doc@gilvanrealty.com'}","{'2024-11-11': {'event': 'Sale Listing', 'price': 139000, 'listingType': 'Standard', 'listedDate': '2024-11-11T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 166}}",1.0,1.0,660.0,1986.0,{'fee': 198},
"1940-Lake-Atriums-Cir,-Apt-94,-Orlando,-FL-32839","1940 Lake Atriums Cir, Apt 94, Orlando, FL 32839",1940 Lake Atriums Cir,Apt 94,Orlando,FL,32839,Orange,28.489677,-81.406643,Condo,7214.0,Active,139000,Standard,2024-11-11T00:00:00.000Z,,2024-11-12T00:00:00.000Z,2025-04-25T13:39:36.100Z,166,StellarMLS,S5115415,"{'name': 'Gilberto Imery', 'phone': '5619275412', 'email': 'gimery@gilvanrealty.com'}","{'name': 'Gilvan Realty Corp', 'phone': '5619275412', 'email': 'doc@gilvanrealty.com'}","{'2024-11-11': {'event': 'Sale Listing', 'price': 139000, 'listingType': 'Standard', 'listedDate': '2024-11-11T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 166}}",1.0,1.0,660.0,1986.0,{'fee': 198},
"4559-Tower-Pine-Rd,---Ge,-Orlando,-FL-32839","4559 Tower Pine Rd, # Ge, Orlando, FL 32839",4559 Tower Pine Rd,# Ge,Orlando,FL,32839,Orange,28.496631,-81.409681,Condo,4226.0,Active,185000,Standard,2024-11-08T00:00:00.000Z,,2024-01-08T00:00:00.000Z,2025-04-25T13:39:36.050Z,169,StellarMLS,O6256076,"{'name': 'Rosmery Carter', 'phone': '4072197362', 'email': 'ros@orl-re.com', 'website': 'http://orl-re.com'}","{'name': 'OLYMPUS EXECUTIVE REALTY, HOME OF TOP PRODUCERS®', 'phone': '4074690090', 'email': 'broker@oerfl.com', 'website': 'http://olympusexecutiverealty.com'}","{'2024-11-08': {'event': 'Sale Listing', 'price': 185000, 'listingType': 'Standard', 'listedDate': '2024-11-08T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 169}}",2.0,2.5,1450.0,1982.0,{'fee': 695},
"2039-Onaka-Dr,-Unit-252,-Orlando,-FL-32839","2039 Onaka Dr, Unit 252, Orlando, FL 32839",2039 Onaka Dr,Unit 252,Orlando,FL,32839,Orange,28.506939,-81.41024,Manufactured,,Active,89000,Standard,2024-11-08T00:00:00.000Z,,2024-11-09T00:00:00.000Z,2025-04-25T13:39:36.049Z,169,MyStateMLS,11362371,"{'name': 'Ruby Bowman', 'phone': '3523650221', 'email': 'ruby.bowman@fourstarhomes.com'}","{'name': 'Four Star Homes, Inc.', 'phone': '8887119786', 'email': 'sales@fourstarhomes.com', 'website': 'www.fourstarhomes.com'}","{'2024-11-08': {'event': 'Sale Listing', 'price': 89000, 'listingType': 'Standard', 'listedDate': '2024-11-08T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 169}}",2.0,2.0,1218.0,1993.0,,
"5208-Via-Hacienda-Cir,-Apt-201,-Orlando,-FL-32839","5208 Via Hacienda Cir, Apt 201, Orlando, FL 32839",5208 Via Hacienda Cir,Apt 201,Orlando,FL,32839,Orange,28.4897,-81.408862,Condo,24394.0,Active,155000,Standard,2024-11-13T00:00:00.000Z,,2024-11-14T00:00:00.000Z,2025-04-25T13:39:36.018Z,164,StellarMLS,O6257380,"{'name': 'Odry Vargas', 'phone': '3216972348', 'email': 'odryrealtor@gmail.com'}","{'name': 'Odry Vargas Realty Group', 'phone': '4074135892', 'email': 'odryrealtor@gmail.com', 'website': 'www.odryvargasrealty.com'}","{'2024-11-13': {'event': 'Sale Listing', 'price': 155000, 'listingType': 'Standard', 'listedDate': '2024-11-13T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 164}}",2.0,2.0,1073.0,1985.0,{'fee': 441},
"2219-Mo-Ho-Dr,-Unit-23,-Orlando,-FL-32839","2219 Mo Ho Dr, Unit 23, Orlando, FL 32839",2219 Mo Ho Dr,Unit 23,Orlando,FL,32839,Orange,28.508375,-81.412506,Manufactured,,Active,41500,Standard,2024-11-19T00:00:00.000Z,,2024-11-20T00:00:00.000Z,2025-04-25T13:36:52.674Z,158,MyStateMLS,11365506,"{'name': 'Ruby Bowman', 'phone': '3523650221', 'email': 'ruby.bowman@fourstarhomes.com'}","{'name': 'Four Star Homes, Inc.', 'phone': '8887119786', 'email': 'sales@fourstarhomes.com', 'website': 'www.fourstarhomes.com'}","{'2024-11-19': {'event': 'Sale Listing', 'price': 41500, 'listingType': 'Standard', 'listedDate': '2024-11-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 158}}",2.0,1.5,864.0,1975.0,,
"2402-Lemon-Tree-Ln,---1E,-Orlando,-FL-32839","2402 Lemon Tree Ln, # 1E, Orlando, FL 32839",2402 Lemon Tree Ln,# 1E,Orlando,FL,32839,Orange,28.498234,-81.409866,Condo,1252.0,Active,135000,Standard,2024-11-19T00:00:00.000Z,,2023-11-05T00:00:00.000Z,2025-04-25T13:36:52.673Z,158,StellarMLS,A4629782,"{'name': 'C Glansen, Broker', 'phone': '8775755505', 'email': 'help@flatfee.com', 'website': 'http://flatfee.com'}","{'name': 'FlatFee.com', 'phone': '9549653990', 'email': 'help@flatfee.com', 'website': 'http://flatfee.com'}","{'2024-11-19': {'event': 'Sale Listing', 'price': 135000, 'listingType': 'Standard', 'listedDate': '2024-11-19T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 158}}",3.0,2.0,1198.0,1976.0,{'fee': 663},
"1924-Lake-Atriums-Cir,-Apt-59,-Orlando,-FL-32839","1924 Lake Atriums Cir, Apt 59, Orlando, FL 32839",1924 Lake Atriums Cir,Apt 59,Orlando,FL,32839,Orange,28.490289,-81.40614,Condo,9816.0,Active,160000,Standard,2024-12-01T00:00:00.000Z,,2024-12-01T00:00:00.000Z,2025-04-25T13:36:30.258Z,146,StellarMLS,O6261219,"{'name': 'Christian Calusa', 'phone': '7862109916', 'email': 'ccalusa@opisas.com', 'website': 'http://www.opisas.com'}","{'name': 'WJS FLORIDA REALTY', 'phone': '9546615301', 'email': 'wjcbarnes@gmail.com'}","{'2024-12-01': {'event': 'Sale Listing', 'price': 160000, 'listingType': 'Standard', 'listedDate': '2024-12-01T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 146}}",3.0,2.0,1158.0,1986.0,{'fee': 1174},
"3983-Crayrich-Cir,---C4,-Orlando,-FL-32839","3983 Crayrich Cir, # C4, Orlando, FL 32839",3983 Crayrich Cir,# C4,Orlando,FL,32839,Orange,28.50326,-81.407837,Condo,3659.0,Active,111500,Standard,2024-12-05T00:00:00.000Z,,2024-12-06T00:00:00.000Z,2025-04-25T13:36:30.230Z,142,StellarMLS,O6261957,"{'name': 'Daniel Rodriguez', 'phone': '4079340305', 'email': 'daniel@nhrghomes.com', 'website': 'http://www.nhrghomes.com'}","{'name': 'Orlando Realty East Llc', 'phone': '3217323440', 'email': 'daniel7rodriguez@yahoo.com'}","{'2024-12-05': {'event': 'Sale Listing', 'price': 111500, 'listingType': 'Standard', 'listedDate': '2024-12-05T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 142}}",2.0,2.5,1211.0,1974.0,{'fee': 540},
"1416-34th-St,-Orlando,-FL-32839","1416 34th St, Orlando, FL 32839",1416 34th St,,Orlando,FL,32839,Orange,28.507806,-81.400947,Single Family,6753.0,Active,234000,Standard,2024-12-07T00:00:00.000Z,,2024-12-07T00:00:00.000Z,2025-04-25T13:36:30.226Z,140,MyStateMLS,11390773,"{'name': 'Tn H Nguyen', 'phone': '3219393748', 'email': 'orealestateinvesting@gmail.com'}","{'name': 'La Rosa Realty, Llc', 'phone': '3219393748'}","{'2024-12-07': {'event': 'Sale Listing', 'price': 234000, 'listingType': 'Standard', 'listedDate': '2024-12-07T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 140}}",3.0,1.0,1136.0,1952.0,,
"2406-Grand-Central-Pkwy,-Apt-14,-Orlando,-FL-32839","2406 Grand Central Pkwy, Apt 14, Orlando, FL 32839",2406 Grand Central Pkwy,Apt 14,Orlando,FL,32839,Orange,28.490042,-81.412533,Townhouse,851.0,Active,289000,Standard,2024-12-11T00:00:00.000Z,,2021-07-19T15:15:36.357Z,2025-04-25T13:36:30.225Z,136,StellarMLS,O6263306,"{'name': 'Kim Le', 'phone': '4074849804', 'email': 'kimthile@bellsouth.net'}","{'name': 'Millenium Realty Group', 'phone': '4072771400', 'email': 'joe@joestout.com', 'website': 'www.milleniumrealtygroup.com'}","{'2024-12-11': {'event': 'Sale Listing', 'price': 289000, 'listingType': 'Standard', 'listedDate': '2024-12-11T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 136}}",3.0,2.0,1465.0,2006.0,{'fee': 411},
"3515-Manitou-Dr,-Orlando,-FL-32839","3515 Manitou Dr, Orlando, FL 32839",3515 Manitou Dr,,Orlando,FL,32839,Orange,28.506095,-81.412899,Manufactured,,Active,75000,Standard,2024-12-04T00:00:00.000Z,,2024-12-05T00:00:00.000Z,2025-04-25T13:36:30.221Z,143,MyStateMLS,11385390,"{'name': 'Ruby Bowman', 'phone': '3523650221', 'email': 'ruby.bowman@fourstarhomes.com'}","{'name': 'Four Star Homes, Inc.', 'phone': '8887119786', 'email': 'sales@fourstarhomes.com', 'website': 'www.fourstarhomes.com'}","{'2024-12-04': {'event': 'Sale Listing', 'price': 75000, 'listingType': 'Standard', 'listedDate': '2024-12-04T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 143}}",2.0,2.0,900.0,2015.0,,
"2602-Lemon-Tree-Ln,---H,-Orlando,-FL-32839","2602 Lemon Tree Ln, # H, Orlando, FL 32839",2602 Lemon Tree Ln,# H,Orlando,FL,32839,Orange,28.498124,-81.411741,Condo,1252.0,Active,135000,Standard,2024-12-09T00:00:00.000Z,,2024-12-10T00:00:00.000Z,2025-04-25T13:36:30.155Z,138,StellarMLS,S5116880,"{'name': 'Adamilka Salas', 'phone': '2018880900', 'email': 'asalas.kw@gmail.com'}","{'name': 'My Realty Group, LLC.', 'phone': '7868477421', 'email': 'customerservice.mrg@gmail.com', 'website': 'https://www.myrealtyrealestate.com/'}","{'2024-12-09': {'event': 'Sale Listing', 'price': 135000, 'listingType': 'Standard', 'listedDate': '2024-12-09T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 138}}",3.0,2.0,1198.0,1976.0,{'fee': 706},
"4344-Aqua-Vista-Dr,---B,-Orlando,-FL-32839","4344 Aqua Vista Dr, # B, Orlando, FL 32839",4344 Aqua Vista Dr,# B,Orlando,FL,32839,Orange,28.498991,-81.413454,Condo,969.0,Active,120000,Standard,2024-12-20T00:00:00.000Z,,2022-07-15T07:25:52.187Z,2025-04-25T13:35:58.787Z,127,StellarMLS,O6265493,"{'name': 'Adriana Pereiro', 'phone': '3476051717', 'email': 'adripereiro24@gmail.com'}","{'name': 'EXP REALTY LLC', 'phone': '8888888509', 'email': 'flrealestatenow@gmail.com', 'website': 'http://www.exprealty.com'}","{'2024-12-20': {'event': 'Sale Listing', 'price': 120000, 'listingType': 'Standard', 'listedDate': '2024-12-20T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 127}}",2.0,1.0,867.0,1976.0,{'fee': 497},
"3725-Conroy-Rd,-Apt-2131,-Orlando,-FL-32839","3725 Conroy Rd, Apt 2131, Orlando, FL 32839",3725 Conroy Rd,Apt 2131,Orlando,FL,32839,Orange,28.488265,-81.42393,Condo,13504.0,Active,225000,Standard,2024-12-13T00:00:00.000Z,,2024-12-14T00:00:00.000Z,2025-04-25T13:35:58.739Z,134,StellarMLS,O6264231,"{'name': 'Sheri Malin', 'phone': '4076035221', 'email': 'sheri.malin@redfin.com'}","{'name': 'REDFIN CORPORATION', 'phone': '4077089747', 'email': 'wendy@mytampadreamhome.com'}","{'2024-12-13': {'event': 'Sale Listing', 'price': 225000, 'listingType': 'Standard', 'listedDate': '2024-12-13T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 134}}",3.0,2.0,1336.0,2003.0,{'fee': 554},
"3928-Crayrich-Cir,---A12,-Orlando,-FL-32839","3928 Crayrich Cir, # A12, Orlando, FL 32839",3928 Crayrich Cir,# A12,Orlando,FL,32839,Orange,28.502504,-81.407901,Condo,7046.0,Active,109999,Standard,2024-12-30T00:00:00.000Z,,2024-12-31T00:00:00.000Z,2025-04-25T13:34:15.652Z,117,StellarMLS,O6261438,"{'name': 'Craig Race', 'phone': '4073973013', 'email': 'racey27@gmail.com'}","{'name': 'CHOICE INTERNATIONAL REALTY INC', 'phone': '4073764687', 'email': 'racey27@gmail.com'}","{'2024-12-30': {'event': 'Sale Listing', 'price': 109999, 'listingType': 'Standard', 'listedDate': '2024-12-30T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 117}}",1.0,1.5,762.0,1974.0,{'fee': 404},
"5269-Wellington-Park-Cir,---23,-Orlando,-FL-32839","5269 Wellington Park Cir, # 23, Orlando, FL 32839",5269 Wellington Park Cir,# 23,Orlando,FL,32839,Orange,28.490828,-81.416107,Condo,4568.0,Active,274900,Standard,2024-12-31T00:00:00.000Z,,2025-01-01T00:00:00.000Z,2025-04-25T13:34:15.648Z,116,StellarMLS,O6267571,"{'name': 'Alexa Monasterio', 'phone': '7869159294', 'email': 'alexa@realestateprosfl.com', 'website': 'https://realestateprosfl.com/agent/alexa-monasterio/'}","{'name': 'KELLER WILLIAMS ADVANTAGE 2 REALTY', 'phone': '4073935901', 'email': 'klrw329@kw.com'}","{'2024-12-31': {'event': 'Sale Listing', 'price': 274900, 'listingType': 'Standard', 'listedDate': '2024-12-31T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 116}}",2.0,2.0,1438.0,2000.0,{'fee': 496},
"5028-City-St,-Apt-2017,-Orlando,-FL-32839","5028 City St, Apt 2017, Orlando, FL 32839",5028 City St,Apt 2017,Orlando,FL,32839,Orange,28.494079,-81.411973,Condo,10890.0,Active,158500,Standard,2025-01-02T00:00:00.000Z,,2025-01-03T00:00:00.000Z,2025-04-25T13:34:15.616Z,114,StellarMLS,O6265930,"{'name': 'Nilda Juncos', 'phone': '3216242487', 'email': 'adrianajrealtors@gmail.com'}","{'name': 'ICON REALTY ASSOCIATES INC', 'phone': '3213035851', 'email': 'iconrealtyassociates@gmail.com', 'website': 'http://www.orlandofirsthomes.com'}","{'2025-01-02': {'event': 'Sale Listing', 'price': 158500, 'listingType': 'Standard', 'listedDate': '2025-01-02T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 114}}",2.0,2.0,979.0,1997.0,{'fee': 476},
"3615-Conroy-Rd,-Apt-614,-Orlando,-FL-32839","3615 Conroy Rd, Apt 614, Orlando, FL 32839",3615 Conroy Rd,Apt 614,Orlando,FL,32839,Orange,28.490144,-81.42079,Condo,13939.0,Active,199900,Standard,2025-01-05T00:00:00.000Z,,2025-01-06T00:00:00.000Z,2025-04-25T13:34:15.605Z,111,StellarMLS,G5090670,"{'name': 'Mary Bell', 'phone': '9083373555', 'email': 'mary@jcpennyrealty.com', 'website': 'http://www.marybellhomes.com'}","{'name': 'REAL BROKER, LLC', 'phone': '4072790038', 'email': 'flbroker@therealbrokerage.com'}","{'2025-01-05': {'event': 'Sale Listing', 'price': 199900, 'listingType': 'Standard', 'listedDate': '2025-01-05T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 111}}",1.0,1.0,782.0,2003.0,{'fee': 354},
"3757-Conroy-Rd,-Apt-2525,-Orlando,-FL-32839","3757 Conroy Rd, Apt 2525, Orlando, FL 32839",3757 Conroy Rd,Apt 2525,Orlando,FL,32839,Orange,28.489131,-81.425437,Condo,7862.0,Active,209900,Standard,2025-01-08T00:00:00.000Z,,2023-10-11T00:00:00.000Z,2025-04-25T13:32:01.470Z,108,StellarMLS,O6269306,"{'name': 'Craig Swetnam', 'phone': '4079013636', 'email': 'cswetnam@columbus.rr.com'}","{'name': 'Advance Realty & Management LLC', 'phone': '4079013636', 'email': 'apmbroker@gmail.com'}","{'2025-01-08': {'event': 'Sale Listing', 'price': 209900, 'listingType': 'Standard', 'listedDate': '2025-01-08T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 108}}",2.0,2.0,1091.0,2003.0,{'fee': 477},
"5423-Kenmore-Ln,-Orlando,-FL-32839","5423 Kenmore Ln, Orlando, FL 32839",5423 Kenmore Ln,,Orlando,FL,32839,Orange,28.482653,-81.381406,Single Family,25265.0,Active,1369000,Standard,2025-01-08T00:00:00.000Z,,2025-01-09T00:00:00.000Z,2025-04-25T13:32:01.468Z,108,StellarMLS,O6269598,"{'name': 'Tom Nickley', 'phone': '3219451152', 'email': 'tom@thenickleygroup.com', 'website': 'http://thenickleygroup.com'}","{'name': ' Keller Williams Realty at The Parks', 'phone': '4076294420', 'email': 'leohunt@kw.com', 'website': 'http://www.downtownorlandokw.com'}","{'2025-01-08': {'event': 'Sale Listing', 'price': 1369000, 'listingType': 'Standard', 'listedDate': '2025-01-08T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 108}}",6.0,4.0,4305.0,1955.0,,
"3992-Crayrich-Cir,---C3,-Orlando,-FL-32839","3992 Crayrich Cir, # C3, Orlando, FL 32839",3992 Crayrich Cir,# C3,Orlando,FL,32839,Orange,28.502634,-81.408119,Condo,3659.0,Active,115000,Standard,2025-01-08T00:00:00.000Z,,2024-01-30T00:00:00.000Z,2025-04-25T13:32:01.465Z,108,StellarMLS,TB8335761,"{'name': 'Sasha Abreu Ramos', 'phone': '8135181395', 'email': 'sasha.ramos.llc@gmail.com'}","{'name': 'Charted Course Realty Group Llc', 'phone': '8133681557', 'email': 'frankxylin9999@gmail.com'}","{'2025-01-08': {'event': 'Sale Listing', 'price': 115000, 'listingType': 'Standard', 'listedDate': '2025-01-08T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 108}}",2.0,2.5,1211.0,1974.0,{'fee': 570},
"3419-Canoga-Dr,-Unit-285,-Orlando,-FL-32839","3419 Canoga Dr, Unit 285, Orlando, FL 32839",3419 Canoga Dr,Unit 285,Orlando,FL,32839,Orange,28.507032,-81.40947,Manufactured,,Active,65000,Standard,2025-01-09T00:00:00.000Z,,2025-01-10T00:00:00.000Z,2025-04-25T13:32:01.455Z,107,MyStateMLS,11405146,"{'name': 'Ruby Bowman', 'phone': '3523650221', 'email': 'ruby.bowman@fourstarhomes.com'}","{'name': 'Four Star Homes, Inc.', 'phone': '8887119786', 'email': 'sales@fourstarhomes.com', 'website': 'www.fourstarhomes.com'}","{'2025-01-09': {'event': 'Sale Listing', 'price': 65000, 'listingType': 'Standard', 'listedDate': '2025-01-09T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 107}}",2.0,1.0,1082.0,1977.0,,
"1901-Onaka-Dr,-Unit-275,-Orlando,-FL-32839","1901 Onaka Dr, Unit 275, Orlando, FL 32839",1901 Onaka Dr,Unit 275,Orlando,FL,32839,Orange,28.507578,-81.409615,Manufactured,,Active,59900,Standard,2025-01-10T00:00:00.000Z,,2025-01-11T00:00:00.000Z,2025-04-25T13:32:01.393Z,106,MyStateMLS,11405890,"{'name': 'Ruby Bowman', 'phone': '3523650221', 'email': 'ruby.bowman@fourstarhomes.com'}","{'name': 'Four Star Homes, Inc.', 'phone': '8887119786', 'email': 'sales@fourstarhomes.com', 'website': 'www.fourstarhomes.com'}","{'2025-01-10': {'event': 'Sale Listing', 'price': 59900, 'listingType': 'Standard', 'listedDate': '2025-01-10T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 106}}",2.0,2.0,912.0,1977.0,,
"2536-Lemon-Tree-Ln,-Orlando,-FL-32839","2536 Lemon Tree Ln, Orlando, FL 32839",2536 Lemon Tree Ln,,Orlando,FL,32839,Orange,28.49814,-81.411369,Condo,785.0,Active,94500,Standard,2025-01-15T00:00:00.000Z,,2025-01-16T00:00:00.000Z,2025-04-25T13:27:35.422Z,101,StellarMLS,O6271965,"{'name': 'Husain Jaffer', 'phone': '4079237642', 'email': 'mariamrealtygroup@gmail.com'}","{'name': 'CHARLES RUTENBERG RLTY ORLANDO', 'phone': '4076222122', 'email': 'info@crrmove.com', 'website': 'http://crrmove.com'}","{'2025-01-15': {'event': 'Sale Listing', 'price': 94500, 'listingType': 'Standard', 'listedDate': '2025-01-15T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 101}}",1.0,1.0,642.0,1976.0,{'fee': 398},
"1909-Onaka-Dr,-Unit-271,-Orlando,-FL-32839","1909 Onaka Dr, Unit 271, Orlando, FL 32839",1909 Onaka Dr,Unit 271,Orlando,FL,32839,Orange,28.507725,-81.40992,Manufactured,,Active,49000,Standard,2025-01-14T00:00:00.000Z,,2021-01-16T07:12:01.075Z,2025-04-25T13:27:35.362Z,102,MyStateMLS,11407640,"{'name': 'Ruby Bowman', 'phone': '3523650221', 'email': 'ruby.bowman@fourstarhomes.com'}","{'name': 'Four Star Homes, Inc.', 'phone': '8887119786', 'email': 'sales@fourstarhomes.com', 'website': 'www.fourstarhomes.com'}","{'2025-01-14': {'event': 'Sale Listing', 'price': 49000, 'listingType': 'Standard', 'listedDate': '2025-01-14T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 102}}",2.0,2.0,1056.0,1993.0,,
