id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,status,price,listingType,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket,mlsName,mlsNumber,listingAgent,listingOffice,history,hoa
"836-Rosemere-Cir,-Orlando,-FL-32835","836 Rosemere Cir, Orlando, FL 32835",836 Rosemere Cir,,Orlando,FL,32835,Orange,28.534215,-81.50781,Single Family,6.0,3.0,2100.0,10890.0,1987.0,Active,490000,Standard,2024-09-16T00:00:00.000Z,,2020-11-05T15:54:35.177Z,2025-04-25T13:46:03.822Z,222,StellarMLS,O6240052,"{'name': 'Daphney Excellent', 'phone': '4074882728', 'email': 'd.excellentrealtorfl@gmail.com', 'website': 'http://www.belidorhomes.com'}","{'name': 'LPT REALTY LLC', 'phone': '8773662213', 'email': 'jennifer.draper@lpt.com'}","{'2024-09-16': {'event': 'Sale Listing', 'price': 490000, 'listingType': 'Standard', 'listedDate': '2024-09-16T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 222}}",{'fee': 52}
"3433-Soho-St,-Apt-202,-Orlando,-FL-32835","3433 Soho St, Apt 202, Orlando, FL 32835",3433 Soho St,Apt 202,Orlando,FL,32835,Orange,28.507244,-81.473404,Condo,3.0,2.0,1435.0,6122.0,2000.0,Active,250000,Standard,2024-09-02T00:00:00.000Z,,2021-04-18T12:05:42.143Z,2025-04-25T13:46:03.819Z,236,StellarMLS,S5111274,"{'name': 'Maria Gomez', 'phone': '9546432220', 'email': 'mafegomezpa@gmail.com'}","{'name': 'Agent Trust Realty Corporation', 'phone': '3526887022', 'email': 'agenttrustrealty@gmail.com', 'website': 'www.hernandocountymlssearch.com'}","{'2024-09-02': {'event': 'Sale Listing', 'price': 250000, 'listingType': 'Standard', 'listedDate': '2024-09-02T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 236}}",{'fee': 723}
"117-N-Observatory-Dr,-Orlando,-FL-32835","117 N Observatory Dr, Orlando, FL 32835",117 N Observatory Dr,,Orlando,FL,32835,Orange,28.543336,-81.46788,Single Family,2.0,1.0,987.0,5358.0,1989.0,Active,275000,Standard,2024-09-11T00:00:00.000Z,,2024-09-11T00:00:00.000Z,2025-04-25T13:46:03.791Z,227,StellarMLS,O6240565,"{'name': 'Sandra Theodore-gajraj', 'phone': '4076222122', 'email': 'sandragajraj@yahoo.co.uk'}","{'name': 'Asa Florida Properties Inc', 'phone': '4075785888', 'email': 'sandragajraj@yahoo.co.uk'}","{'2024-09-11': {'event': 'Sale Listing', 'price': 275000, 'listingType': 'Standard', 'listedDate': '2024-09-11T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 227}}",
"6624-Time-Square-Ave,-Apt-104,-Orlando,-FL-32835","6624 Time Square Ave, Apt 104, Orlando, FL 32835",6624 Time Square Ave,Apt 104,Orlando,FL,32835,Orange,28.508143,-81.472672,Condo,2.0,2.5,1548.0,3674.0,2000.0,Active,239000,Standard,2024-09-06T00:00:00.000Z,,2020-10-07T14:48:03.213Z,2025-04-25T13:46:03.790Z,232,StellarMLS,O6238107,"{'name': 'Alexander Young', 'phone': '4077977421', 'email': 'alexanderyoungpa@gmail.com', 'website': 'http://citybeautifulhome.com'}","{'name': 'Folio Realty, LLC ', 'phone': '4079170241', 'email': 'jen@orlre.com', 'website': 'http://www.folio-realty.com'}","{'2024-09-06': {'event': 'Sale Listing', 'price': 239000, 'listingType': 'Standard', 'listedDate': '2024-09-06T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 232}}",{'fee': 770}
"6673-Time-Square-Ave,-Apt-102,-Orlando,-FL-32835","6673 Time Square Ave, Apt 102, Orlando, FL 32835",6673 Time Square Ave,Apt 102,Orlando,FL,32835,Orange,28.507736,-81.47384,Townhouse,2.0,2.5,1548.0,3674.0,2000.0,Active,269000,Standard,2024-09-18T00:00:00.000Z,,2020-10-07T14:56:19.278Z,2025-04-25T13:46:03.782Z,220,StellarMLS,O6238104,"{'name': 'Alexander Young', 'phone': '4077977421', 'email': 'alexanderyoungpa@gmail.com', 'website': 'http://citybeautifulhome.com'}","{'name': 'Folio Realty, LLC ', 'phone': '4079170241', 'email': 'jen@orlre.com', 'website': 'http://www.folio-realty.com'}","{'2024-09-18': {'event': 'Sale Listing', 'price': 269000, 'listingType': 'Standard', 'listedDate': '2024-09-18T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 220}}",{'fee': 812}
"6312-Raleigh-St,-Apt-513,-Orlando,-FL-32835","6312 Raleigh St, Apt 513, Orlando, FL 32835",6312 Raleigh St,Apt 513,Orlando,FL,32835,Orange,28.527214,-81.468547,Condo,1.0,1.0,499.0,5594.0,1997.0,Active,159000,Standard,2024-09-18T00:00:00.000Z,,2024-09-19T00:00:00.000Z,2025-04-25T13:46:03.776Z,220,StellarMLS,O6242627,"{'name': 'Santiago Silva', 'phone': '5612347771', 'email': 'ssilva@ivyrealtyus.com'}","{'name': 'The Pampas Real Estate Group, LLC.', 'phone': '5612347771', 'email': 'silvasantiagojose@gmail.com'}","{'2024-09-18': {'event': 'Sale Listing', 'price': 159000, 'listingType': 'Standard', 'listedDate': '2024-09-18T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 220}}",{'fee': 265}
"8208-Vineland-Oaks-Blvd,-Orlando,-FL-32835","8208 Vineland Oaks Blvd, Orlando, FL 32835",8208 Vineland Oaks Blvd,,Orlando,FL,32835,Orange,28.533911,-81.49828,Single Family,4.0,3.0,2416.0,10890.0,1994.0,Active,685000,Standard,2024-09-15T00:00:00.000Z,,2024-09-16T00:00:00.000Z,2025-04-25T13:46:03.773Z,223,StellarMLS,O6241808,"{'name': 'Sean Popat', 'phone': '4073991669', 'email': 'seanpopat@aol.com', 'website': 'http://www.seanpopat.com'}","{'name': 'BUYER REBATES REALTY', 'phone': '8009671063', 'email': 'buyerrebatesrealty@gmail.com', 'website': 'http://www.'}","{'2024-09-15': {'event': 'Sale Listing', 'price': 685000, 'listingType': 'Standard', 'listedDate': '2024-09-15T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 223}}",{'fee': 33}
"6316-Miramonte-Dr,-Unit-106,-Orlando,-FL-32835","6316 Miramonte Dr, Unit 106, Orlando, FL 32835",6316 Miramonte Dr,Unit 106,Orlando,FL,32835,Orange,28.509607,-81.468468,Condo,4.0,2.5,2369.0,1766.0,2005.0,Active,595000,Standard,2024-09-24T00:00:00.000Z,,2024-09-25T00:00:00.000Z,2025-04-25T13:44:24.635Z,214,StellarMLS,O6244213,"{'name': 'Mike Wald', 'phone': '3212221323', 'email': 'info@masterinternationalrealty.com', 'website': 'http://www.masterinternationalrealty.com'}","{'name': 'Master International Realty Group LLC', 'phone': '4072553453', 'email': 'info@masterinternationalrealty.com', 'website': 'http://https://www.masterinternationalrealty.com'}","{'2024-09-24': {'event': 'Sale Listing', 'price': 595000, 'listingType': 'Standard', 'listedDate': '2024-09-24T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 214}}",{'fee': 628}
"6088-Westgate-Dr,-Apt-203,-Orlando,-FL-32835","6088 Westgate Dr, Apt 203, Orlando, FL 32835",6088 Westgate Dr,Apt 203,Orlando,FL,32835,Orange,28.532112,-81.466103,Condo,2.0,1.0,1342.0,4445.0,1988.0,Active,189500,Standard,2024-09-22T00:00:00.000Z,,2024-09-23T00:00:00.000Z,2025-04-25T13:44:24.572Z,216,StellarMLS,O6243617,"{'name': 'Francisco Nieves-taranto', 'phone': '3212484149', 'email': 'fnieves@cthomesrealty.com', 'website': 'http://www.cthomesrealty.com'}","{'name': 'CT HOMES REALTY CORPORATION', 'phone': '4075786545', 'email': 'fnieves@cthomesrealty.com'}","{'2024-09-22': {'event': 'Sale Listing', 'price': 189500, 'listingType': 'Standard', 'listedDate': '2024-09-22T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 216}}",{'fee': 431}
"6627-Queens-Borough-Ave,-Apt-101,-Orlando,-FL-32835","6627 Queens Borough Ave, Apt 101, Orlando, FL 32835",6627 Queens Borough Ave,Apt 101,Orlando,FL,32835,Orange,28.508911,-81.473589,Condo,3.0,2.0,1260.0,,2000.0,Active,209900,Standard,2024-09-25T00:00:00.000Z,,2020-09-15T20:14:56.117Z,2025-04-25T13:44:24.428Z,213,StellarMLS,O6244759,"{'name': 'Ronnie Holloman', 'phone': '4072960995', 'email': 'hollomangordonrealty@gmail.com'}","{'name': 'Holloman Gordon Realty, Inc.', 'phone': '4072960995', 'email': 'hollomangordonrealty@gmail.com'}","{'2024-09-25': {'event': 'Sale Listing', 'price': 209900, 'listingType': 'Standard', 'listedDate': '2024-09-25T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 213}}",{'fee': 626}
"3384-Corona-Village-Way,-Apt-108,-Orlando,-FL-32835","3384 Corona Village Way, Apt 108, Orlando, FL 32835",3384 Corona Village Way,Apt 108,Orlando,FL,32835,Orange,28.507612,-81.474911,Condo,2.0,2.0,1107.0,12197.0,2000.0,Active,273000,Standard,2024-10-16T00:00:00.000Z,,2024-10-17T00:00:00.000Z,2025-04-25T13:42:35.619Z,192,StellarMLS,O6248609,"{'name': 'Rosania Maia', 'phone': '4075806137', 'email': 'rosania19taylor@fivestreet.me;rosania19taylor@gmail.com'}","{'name': 'Wra Real Estate Solutions Llc', 'phone': '4075121008', 'email': 'tdarealtor@gmail.com', 'website': 'wra-usa.com'}","{'2024-10-16': {'event': 'Sale Listing', 'price': 273000, 'listingType': 'Standard', 'listedDate': '2024-10-16T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 192}}",{'fee': 550}
"3478-Westchester-Square-Blvd,-Apt-204,-Orlando,-FL-32835","3478 Westchester Square Blvd, Apt 204, Orlando, FL 32835",3478 Westchester Square Blvd,Apt 204,Orlando,FL,32835,Orange,28.506621,-81.472369,Condo,3.0,2.0,1600.0,6122.0,2000.0,Active,235000,Standard,2024-10-18T00:00:00.000Z,,2022-07-20T11:48:17.904Z,2025-04-25T13:42:35.591Z,190,StellarMLS,O6250156,"{'name': 'Brian Diaz', 'phone': '3868372386', 'email': 'briand22@hotmail.com'}","{'name': 'KELLER WILLIAMS ADVANTAGE RLTY', 'phone': '4079777600', 'email': 'klrw329@kw.com', 'website': 'http://www.kwoviedo.com'}","{'2024-10-18': {'event': 'Sale Listing', 'price': 235000, 'listingType': 'Standard', 'listedDate': '2024-10-18T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 190}}",{'fee': 827}
"6312-Buford-St,-Apt-304,-Orlando,-FL-32835","6312 Buford St, Apt 304, Orlando, FL 32835",6312 Buford St,Apt 304,Orlando,FL,32835,Orange,28.505541,-81.466655,Condo,3.0,2.0,1775.0,20473.0,2005.0,Active,315000,Standard,2024-10-22T00:00:00.000Z,,2024-10-22T00:00:00.000Z,2025-04-25T13:39:52.085Z,186,StellarMLS,O6250646,"{'name': 'Nicole Weisman', 'phone': '4074942215', 'email': 'nicoleeweisman@kw.com', 'website': 'http://nicoleweisman.kw.com'}","{'name': 'Keller Williams Classic Realty', 'phone': '4072925400', 'email': 'murraycoleman@kw.com'}","{'2024-10-22': {'event': 'Sale Listing', 'price': 315000, 'listingType': 'Standard', 'listedDate': '2024-10-22T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 186}}",{'fee': 541}
"1069-S-Hiawassee-Rd,-Apt-1327,-Orlando,-FL-32835","1069 S Hiawassee Rd, Apt 1327, Orlando, FL 32835",1069 S Hiawassee Rd,Apt 1327,Orlando,FL,32835,Orange,28.52906,-81.470927,Condo,2.0,2.0,934.0,9202.0,1989.0,Active,204900,Standard,2024-10-24T00:00:00.000Z,,2020-11-23T13:40:23.368Z,2025-04-25T13:39:52.066Z,184,StellarMLS,O6250912,"{'name': 'Juan Campana', 'phone': '4078603803', 'email': 'juan@kharinas.com'}","{'name': 'Agent Trust Realty Corporation', 'phone': '3526887022', 'email': 'agenttrustrealty@gmail.com', 'website': 'www.hernandocountymlssearch.com'}","{'2024-10-24': {'event': 'Sale Listing', 'price': 204900, 'listingType': 'Standard', 'listedDate': '2024-10-24T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 184}}",{'fee': 629}
"2484-San-Tecla-St,-Unit-303,-Orlando,-FL-32835","2484 San Tecla St, Unit 303, Orlando, FL 32835",2484 San Tecla St,Unit 303,Orlando,FL,32835,Orange,28.514337,-81.468423,Condo,3.0,2.0,1247.0,,2005.0,Active,255000,Standard,2024-10-28T00:00:00.000Z,,2022-05-08T13:08:39.144Z,2025-04-25T13:39:52.053Z,180,StellarMLS,O6252742,"{'name': 'Deisi Oliveira', 'phone': '4075589301', 'email': 'deisi3@icloud.com', 'website': 'https://www.coldwellbankerhomes.com/fl/orlando/agent/deisi-oliveira/aid_163097/'}","{'name': 'PRISTINE INTERNATIONAL REALTY LLC', 'phone': '4072863846', 'email': 'ursula@pristinerealty.com'}","{'2024-01-15': {'event': 'Sale Listing', 'price': 284990, 'listingType': 'Standard', 'listedDate': '2024-01-15T00:00:00.000Z', 'removedDate': '2024-09-23T00:00:00.000Z', 'daysOnMarket': 252}, '2024-10-28': {'event': 'Sale Listing', 'price': 255000, 'listingType': 'Standard', 'listedDate': '2024-10-28T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 180}}",{'fee': 608}
"16-N-Lancelot-Ave,-Orlando,-FL-32835","16 N Lancelot Ave, Orlando, FL 32835",16 N Lancelot Ave,,Orlando,FL,32835,Orange,28.54187,-81.471488,Single Family,4.0,2.0,1637.0,10454.0,1979.0,Active,350000,Standard,2024-10-30T00:00:00.000Z,,2024-10-31T00:00:00.000Z,2025-04-25T13:39:52.041Z,178,StellarMLS,O6253636,"{'name': 'Sandra Theodore-gajraj', 'phone': '4076222122', 'email': 'sandragajraj@yahoo.co.uk'}","{'name': 'Asa Florida Properties Inc', 'phone': '4075785888', 'email': 'sandragajraj@yahoo.co.uk'}","{'2024-10-30': {'event': 'Sale Listing', 'price': 350000, 'listingType': 'Standard', 'listedDate': '2024-10-30T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 178}}",
"4-S-Hudson-St,-Orlando,-FL-32835","4 S Hudson St, Orlando, FL 32835",4 S Hudson St,,Orlando,FL,32835,Orange,28.541214,-81.461672,Single Family,3.0,2.0,1015.0,6752.0,1930.0,Active,275000,Standard,2024-10-28T00:00:00.000Z,,2021-08-08T13:07:39.263Z,2025-04-25T13:39:52.021Z,180,StellarMLS,O6252676,"{'name': 'Lucas Mangueira Oliveira', 'phone': '4075775955', 'email': 'contact@lucasoliveirarealtor.com'}","{'name': 'THE FLORIDA LOUNGE REALTY LLC', 'phone': '7862417619', 'email': 'leonardo@1igr.com'}","{'2024-10-28': {'event': 'Sale Listing', 'price': 275000, 'listingType': 'Standard', 'listedDate': '2024-10-28T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 180}}",
"6332-Raleigh-St,-Apt-903,-Orlando,-FL-32835","6332 Raleigh St, Apt 903, Orlando, FL 32835",6332 Raleigh St,Apt 903,Orlando,FL,32835,Orange,28.526976,-81.469272,Condo,2.0,2.0,1051.0,4453.0,1997.0,Active,199950,Standard,2024-11-02T00:00:00.000Z,,2024-11-02T00:00:00.000Z,2025-04-25T13:39:52.007Z,175,StellarMLS,O6254118,"{'name': 'Simon Simaan', 'phone': '4075581396', 'email': 'simon@simonsimaan.com', 'website': 'http://www.simonsimaan.com'}","{'name': 'The Simon Simaan Group', 'phone': '4075581396', 'email': 'simon@simonsimaan.com'}","{'2024-11-02': {'event': 'Sale Listing', 'price': 199950, 'listingType': 'Standard', 'listedDate': '2024-11-02T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 175}}",{'fee': 354}
"3468-Soho-St,-Apt-107,-Orlando,-FL-32835","3468 Soho St, Apt 107, Orlando, FL 32835",3468 Soho St,Apt 107,Orlando,FL,32835,Orange,28.5064,-81.472882,Condo,3.0,2.0,1260.0,11761.0,2000.0,Active,255000,Standard,2024-11-05T00:00:00.000Z,,2021-08-19T14:04:08.545Z,2025-04-25T13:39:52.002Z,172,StellarMLS,O6254936,"{'name': 'Maria Vaz', 'phone': '4073809397', 'email': 'leda@mlvazrealty.com'}","{'name': 'M L Vaz Realty Inc', 'phone': '4073809397', 'email': 'leda@mlvazrealty.com'}","{'2024-11-05': {'event': 'Sale Listing', 'price': 255000, 'listingType': 'Standard', 'listedDate': '2024-11-05T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 172}}",{'fee': 626}
"125-Grand-Junction-Blvd,-Orlando,-FL-32835","125 Grand Junction Blvd, Orlando, FL 32835",125 Grand Junction Blvd,,Orlando,FL,32835,Orange,28.54299,-81.471925,Single Family,2.0,1.0,968.0,7050.0,1987.0,Active,269000,Standard,2024-11-04T00:00:00.000Z,,2024-11-05T00:00:00.000Z,2025-04-25T13:39:52.000Z,173,StellarMLS,O6254373,"{'name': 'Anh Nguyen', 'phone': '4075752670', 'email': 'anh.flrealtor@gmail.com', 'website': 'http://anhnguyen.premiumorlandoproperties.com/'}","{'name': 'Premium Properties R.E Service', 'phone': '4073802800', 'email': 'agent@premiumproperties.com', 'website': 'www.1storlandorealestate.com'}","{'2024-11-04': {'event': 'Sale Listing', 'price': 269000, 'listingType': 'Standard', 'listedDate': '2024-11-04T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 173}}",{'fee': 10}
"3356-Robert-Trent-Jones-Dr,-Unit-101,-Orlando,-FL-32835","3356 Robert Trent Jones Dr, Unit 101, Orlando, FL 32835",3356 Robert Trent Jones Dr,Unit 101,Orlando,FL,32835,Orange,28.505618,-81.47209,Condo,2.0,2.0,1962.0,20909.0,2007.0,Active,342990,Standard,2024-11-02T00:00:00.000Z,,2020-09-21T20:56:35.605Z,2025-04-25T13:39:51.993Z,175,StellarMLS,O6253971,"{'name': 'Taiane Gregorio', 'phone': '4077195445', 'email': 'tai.realtor@gmail.com'}","{'name': 'BLACK ONYX REALTY GROUP', 'phone': '4077195445', 'email': 'tai.realtor@gmail.com'}","{'2024-11-02': {'event': 'Sale Listing', 'price': 342990, 'listingType': 'Standard', 'listedDate': '2024-11-02T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 175}}",{'fee': 582}
"325-Sonoma-Valley-Cir,-Orlando,-FL-32835","325 Sonoma Valley Cir, Orlando, FL 32835",325 Sonoma Valley Cir,,Orlando,FL,32835,Orange,28.536279,-81.482937,Single Family,4.0,2.5,1668.0,5678.0,1989.0,Active,449000,Standard,2024-11-11T00:00:00.000Z,,2024-11-12T00:00:00.000Z,2025-04-25T13:39:36.111Z,166,StellarMLS,S5115399,"{'name': 'Edecia Ibertis', 'phone': '4074016944', 'email': 'edeciaibertis@hotmail.com'}","{'name': 'Edesia Ibertis', 'phone': '4079444997', 'email': 'edeciaibertis@hotmail.com'}","{'2024-11-11': {'event': 'Sale Listing', 'price': 449000, 'listingType': 'Standard', 'listedDate': '2024-11-11T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 166}}",{'fee': 30}
"6214-Stevenson-Dr,-Unit-303,-Orlando,-FL-32835","6214 Stevenson Dr, Unit 303, Orlando, FL 32835",6214 Stevenson Dr,Unit 303,Orlando,FL,32835,Orange,28.508604,-81.466102,Condo,3.0,2.0,1206.0,15246.0,2002.0,Active,279900,Standard,2024-11-16T00:00:00.000Z,,2022-06-30T11:30:31.534Z,2025-04-25T13:39:36.107Z,161,StellarMLS,O6257842,"{'name': 'Christiane Wahl', 'phone': '4072521722', 'email': 'chriswahl17@aol.com', 'website': 'http://www.showingnew.com/christianewahl2'}","{'name': 'AUTHENTIC REAL ESTATE TEAM', 'phone': '4079002434', 'email': 'info@authenticorlando.com', 'website': 'https://authenticorlando.com/'}","{'2024-11-16': {'event': 'Sale Listing', 'price': 279900, 'listingType': 'Standard', 'listedDate': '2024-11-16T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 161}}",{'fee': 518}
"3468-Soho-St,-Apt-307,-Orlando,-FL-32835","3468 Soho St, Apt 307, Orlando, FL 32835",3468 Soho St,Apt 307,Orlando,FL,32835,Orange,28.5064,-81.472882,Condo,3.0,2.0,1260.0,11761.0,2000.0,Active,218000,Standard,2024-11-11T00:00:00.000Z,,2023-10-18T00:00:00.000Z,2025-04-25T13:39:36.104Z,166,StellarMLS,S5115189,"{'name': 'Clarissa Estevez', 'phone': '4077492662', 'email': 'calistica@hotmail.com;cestevez@watsonrealtycorp.com', 'website': 'http://cestevez.watsonrealtycorp.com'}","{'name': 'WATSON REALTY CORP.', 'phone': '4075891600', 'email': 'elthunell@watsonrealtycorp.com', 'website': 'www.watsonrealtycorp.com'}","{'2024-11-11': {'event': 'Sale Listing', 'price': 218000, 'listingType': 'Standard', 'listedDate': '2024-11-11T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 166}}",{'fee': 632}
"2624-Robert-Trent-Jones-Dr,-Apt-623,-Orlando,-FL-32835","2624 Robert Trent Jones Dr, Apt 623, Orlando, FL 32835",2624 Robert Trent Jones Dr,Apt 623,Orlando,FL,32835,Orange,28.514935,-81.471635,Condo,2.0,1.0,933.0,,1995.0,Active,179999,Standard,2024-11-07T00:00:00.000Z,,2024-11-07T00:00:00.000Z,2025-04-25T13:39:36.077Z,170,StellarMLS,O6252769,"{'name': 'Marc Burke, Ph.d, Gre, Acre, Repm, Cne', 'phone': '4079015161', 'email': 'marc@condometropolis.com', 'website': 'http://www.condometropolis.com'}","{'name': 'Condo Metropolis, Llc', 'phone': '4079015161', 'email': 'marcus@condometropolis.com'}","{'2024-11-07': {'event': 'Sale Listing', 'price': 179999, 'listingType': 'Standard', 'listedDate': '2024-11-07T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 170}}",{'fee': 412}
"6462-Cantua-Ln,-Unit-105,-Orlando,-FL-32835","6462 Cantua Ln, Unit 105, Orlando, FL 32835",6462 Cantua Ln,Unit 105,Orlando,FL,32835,Orange,28.514316,-81.470298,Condo,3.0,2.0,1857.0,1039.0,2005.0,Active,330000,Standard,2024-11-11T00:00:00.000Z,,2023-07-26T00:00:00.000Z,2025-04-25T13:39:36.044Z,166,StellarMLS,O6255819,"{'name': 'Shuyan Huang', 'phone': '3212023020', 'email': 'holyuniverse321@gmail.com'}","{'name': 'AAA GLOBAL VENTURES PA', 'phone': '4079671999', 'email': 'aaaglobal888@gmail.com'}","{'2024-11-11': {'event': 'Sale Listing', 'price': 330000, 'listingType': 'Standard', 'listedDate': '2024-11-11T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 166}}",{'fee': 505}
"2801-Ripton-Ct,-Orlando,-FL-32835","2801 Ripton Ct, Orlando, FL 32835",2801 Ripton Ct,,Orlando,FL,32835,Orange,28.51255,-81.48952,Single Family,3.0,2.0,1898.0,8710.0,1990.0,Active,479999,Standard,2024-11-13T00:00:00.000Z,,2024-11-14T00:00:00.000Z,2025-04-25T13:39:36.026Z,164,StellarMLS,O6257400,"{'name': 'Judy Julien', 'phone': '4072344051', 'email': 'judyjulien@gmail.com'}","{'name': 'Keller Williams Winter Park', 'phone': '4075456430', 'email': 'denisel@kw.com', 'website': 'http://kwwinterpark.com'}","{'2024-11-13': {'event': 'Sale Listing', 'price': 479999, 'listingType': 'Standard', 'listedDate': '2024-11-13T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 164}}",{'fee': 56}
"6141-Metrowest-Blvd,-Unit-307,-Orlando,-FL-32835","6141 Metrowest Blvd, Unit 307, Orlando, FL 32835",6141 Metrowest Blvd,Unit 307,Orlando,FL,32835,Orange,28.517033,-81.465586,Condo,4.0,2.0,1417.0,10454.0,2004.0,Active,269000,Standard,2024-11-25T00:00:00.000Z,,2020-11-12T15:19:15.393Z,2025-04-25T13:36:52.712Z,152,StellarMLS,S5115953,"{'name': 'Mary Medina', 'phone': '4079226658', 'email': 'realtormarymedina@gmail.com', 'website': 'https://orlandoregionalrealty.com/marymedina'}","{'name': 'Orlando Regional Realty', 'phone': '4077512111', 'email': 'kristirujano@gmail.com'}","{'2024-11-25': {'event': 'Sale Listing', 'price': 269000, 'listingType': 'Standard', 'listedDate': '2024-11-25T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 152}}",{'fee': 492}
"1023-S-Hiawassee-Rd,-Apt-4022,-Orlando,-FL-32835","1023 S Hiawassee Rd, Apt 4022, Orlando, FL 32835",1023 S Hiawassee Rd,Apt 4022,Orlando,FL,32835,Orange,28.528533,-81.473946,Condo,2.0,2.0,934.0,7485.0,1989.0,Active,149000,Standard,2024-11-27T00:00:00.000Z,,2021-11-20T11:53:27.602Z,2025-04-25T13:36:52.712Z,150,StellarMLS,O6260785,"{'name': 'Kelly De Lima ', 'phone': '4075013896', 'email': 'kellylima1911@gmail.com'}","{'name': 'Summerhill Realty Group Llc', 'phone': '4079638083', 'email': 'newton@summerhill.us', 'website': 'http://www.summerhill.us'}","{'2024-11-27': {'event': 'Sale Listing', 'price': 149000, 'listingType': 'Standard', 'listedDate': '2024-11-27T00:00:00.000Z', 'removedDate': None, 'daysOnMarket': 150}}",{'fee': 629}
