id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,yearBuilt,assessorID,lotSize,legalDescription,subdivision,zoning,features,taxAssessments,propertyTaxes,owner,ownerOccupied,hoa
"731-Galsworthy-Ave,-Orlando,-FL-32809","731 Galsworthy Ave, Orlando, FL 32809",731 Galsworthy Ave,,Orlando,FL,32809,Orange,28.456896,-81.386492,Single Family,4.0,2.0,1628.0,1970.0,26-23-29-8087-12-150,6496.0,SKY LAKE UNIT NINE 2/93 LOT 1215,SKY LAKE,R-1,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2019': {'year': 2019, 'value': 70489}, '2023': {'year': 2023, 'value': 77573}, '2024': {'year': 2024, 'value': 79900}}","{'2019': {'year': 2019, 'total': 826}, '2023': {'year': 2023, 'total': 933}, '2024': {'year': 2024, 'total': 1011}}","{'names': ['Sandra Elaine Jones'], 'type': 'Individual', 'mailingAddress': {'id': '731-Galsworthy-Ave,-Orlando,-FL-32809', 'formattedAddress': '731 Galsworthy Ave, Orlando, FL 32809', 'addressLine1': '731 Galsworthy Ave', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"818-Jordan-Ave,-Orlando,-FL-32809","818 Jordan Ave, Orlando, FL 32809",818 Jordan Ave,,Orlando,FL,32809,Orange,28.458265,-81.388093,Single Family,3.0,2.0,1350.0,1966.0,26-23-29-8087-08-190,8329.0,SKY LAKE UNIT FIVE 1/37 LOT 819,SKY LAKE,R-1,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageSpaces': 1, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2019': {'year': 2019, 'value': 62115}, '2022': {'year': 2022, 'value': 66367}, '2023': {'year': 2023, 'value': 68358}, '2024': {'year': 2024, 'value': 70409}}","{'2019': {'year': 2019, 'total': 758}, '2022': {'year': 2022, 'total': 793}, '2023': {'year': 2023, 'total': 774}, '2024': {'year': 2024, 'total': 822}}","{'names': ['ANTHONY L SYLVIA', 'JUDITH SYLVIA'], 'mailingAddress': {'id': '818-Jordan-Ave,-Orlando,-FL-32809', 'formattedAddress': '818 Jordan Ave, Orlando, FL 32809', 'addressLine1': '818 Jordan Ave', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"826-Galsworthy-Ave,-Orlando,-FL-32809","826 Galsworthy Ave, Orlando, FL 32809",826 Galsworthy Ave,,Orlando,FL,32809,Orange,28.456165,-81.388784,Single Family,4.0,2.0,1811.0,1969.0,26-23-29-8087-10-400,8249.0,SKY LAKE UNIT SEVEN 2/28 LOT 1040,SKY LAKE,R-1,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'pool': True, 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2019': {'year': 2019, 'value': 86369}, '2023': {'year': 2023, 'value': 95048}, '2024': {'year': 2024, 'value': 97899}}","{'2019': {'year': 2019, 'total': 275}, '2023': {'year': 2023, 'total': 347}, '2024': {'year': 2024, 'total': 368}}","{'names': ['Helen J Scharf'], 'type': 'Individual', 'mailingAddress': {'id': '826-Galsworthy-Ave,-Orlando,-FL-32809', 'formattedAddress': '826 Galsworthy Ave, Orlando, FL 32809', 'addressLine1': '826 Galsworthy Ave', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"830-Hawkes-Ave,-Orlando,-FL-32809","830 Hawkes Ave, Orlando, FL 32809",830 Hawkes Ave,,Orlando,FL,32809,Orange,28.456909,-81.389014,Single Family,4.0,2.0,1834.0,1969.0,26-23-29-8087-10-050,8246.0,SKY LAKE UNIT SEVEN 2/28 LOT 1005,SKY LAKE,R-1,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2019': {'year': 2019, 'value': 77104}, '2023': {'year': 2023, 'value': 84851}, '2024': {'year': 2024, 'value': 319701, 'land': 80000, 'improvements': 239701}}","{'2019': {'year': 2019, 'total': 884}, '2023': {'year': 2023, 'total': 969}, '2024': {'year': 2024, 'total': 5516}}","{'names': ['Josephine Ammirato', 'Kathy Ammirato'], 'type': 'Individual', 'mailingAddress': {'id': '830-Hawkes-Ave,-Orlando,-FL-32809', 'formattedAddress': '830 Hawkes Ave, Orlando, FL 32809', 'addressLine1': '830 Hawkes Ave', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"828-Ibsen-Ave,-Orlando,-FL-32809","828 Ibsen Ave, Orlando, FL 32809",828 Ibsen Ave,,Orlando,FL,32809,Orange,28.457666,-81.389027,Single Family,4.0,2.0,2028.0,1968.0,26-23-29-8087-10-590,9010.0,SKY LAKE UNIT SEVEN 2/28 LOT 1059,SKY LAKE,R-1,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2019': {'year': 2019, 'value': 83492}, '2022': {'year': 2022, 'value': 89206}, '2023': {'year': 2023, 'value': 91882}, '2024': {'year': 2024, 'value': 94638}}","{'2019': {'year': 2019, 'total': 847}, '2022': {'year': 2022, 'total': 903}, '2023': {'year': 2023, 'total': 969}, '2024': {'year': 2024, 'total': 1050}}","{'names': ['Constance I Jones', 'John Allan Jones'], 'type': 'Individual', 'mailingAddress': {'id': '828-Ibsen-Ave,-Orlando,-FL-32809', 'formattedAddress': '828 Ibsen Ave, Orlando, FL 32809', 'addressLine1': '828 Ibsen Ave', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"836-Jordan-Ave,-Orlando,-FL-32809","836 Jordan Ave, Orlando, FL 32809",836 Jordan Ave,,Orlando,FL,32809,Orange,28.458485,-81.388952,Single Family,3.0,2.0,1225.0,1967.0,26-23-29-8087-08-160,8214.0,SKY LAKE UNIT FIVE 1/37 LOT 816,SKY LAKE,R-1,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageSpaces': 1, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Forced Air', 'pool': True, 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2019': {'year': 2019, 'value': 66600}, '2023': {'year': 2023, 'value': 73294}, '2024': {'year': 2024, 'value': 75493}}","{'2019': {'year': 2019, 'total': 798}, '2023': {'year': 2023, 'total': 883}, '2024': {'year': 2024, 'total': 940}}","{'names': ['Verna L Hodge'], 'type': 'Individual', 'mailingAddress': {'id': '836-Jordan-Ave,-Orlando,-FL-32809', 'formattedAddress': '836 Jordan Ave, Orlando, FL 32809', 'addressLine1': '836 Jordan Ave', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"843-Forester-Ave,-Orlando,-FL-32809","843 Forester Ave, Orlando, FL 32809",843 Forester Ave,,Orlando,FL,32809,Orange,28.455856,-81.389454,Single Family,3.0,2.0,1348.0,1968.0,26-23-29-8087-10-950,7585.0,SKY LAKE UNIT EIGHT 2/31 LOT 1095,SKY LAKE,R-1,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2019': {'year': 2019, 'value': 60825}, '2023': {'year': 2023, 'value': 66938}, '2024': {'year': 2024, 'value': 68946}}","{'2019': {'year': 2019, 'total': 757}, '2023': {'year': 2023, 'total': 842}, '2024': {'year': 2024, 'total': 893}}","{'names': ['Shelly D Merritt', 'MERRITT DIANNA C EST'], 'type': 'Individual', 'mailingAddress': {'id': '843-Forester-Ave,-Orlando,-FL-32809', 'formattedAddress': '843 Forester Ave, Orlando, FL 32809', 'addressLine1': '843 Forester Ave', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"860-Jordan-Ave,-Orlando,-FL-32809","860 Jordan Ave, Orlando, FL 32809",860 Jordan Ave,,Orlando,FL,32809,Orange,28.458407,-81.389809,Single Family,4.0,2.0,1350.0,1967.0,26-23-29-8087-08-120,8926.0,SKY LAKE UNIT FIVE 1/37 LOT 812,SKY LAKE,R-1,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageSpaces': 1, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2019': {'year': 2019, 'value': 62762}, '2022': {'year': 2022, 'value': 67058}, '2023': {'year': 2023, 'value': 69070}, '2024': {'year': 2024, 'value': 71142}}","{'2019': {'year': 2019, 'total': 763}, '2022': {'year': 2022, 'total': 798}, '2023': {'year': 2023, 'total': 778}, '2024': {'year': 2024, 'total': 827}}","{'names': ['LISA SPALDING'], 'mailingAddress': {'id': '860-Jordan-Ave,-Orlando,-FL-32809', 'formattedAddress': '860 Jordan Ave, Orlando, FL 32809', 'addressLine1': '860 Jordan Ave', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"2323-Mccoy-Rd,-Apt-608,-Belle-Isle,-FL-32809","2323 Mccoy Rd, Apt 608, Belle Isle, FL 32809",2323 Mccoy Rd,Apt 608,Belle Isle,FL,32809,Orange,28.452472,-81.352218,Condo,2.0,2.0,863.0,2007.0,,10019.0,,,,,,,,,
"117-W-Lancaster-Rd,-Apt-A,-Orlando,-FL-32809","117 W Lancaster Rd, Apt A, Orlando, FL 32809",117 W Lancaster Rd,Apt A,Orlando,FL,32809,Orange,28.465433,-81.377358,Multi-Family,1.0,1.0,600.0,,,,,,,,,,,,
"5311-Hansel-Ave,-Apt-D11,-Edgewood,-FL-32809","5311 Hansel Ave, Apt D11, Edgewood, FL 32809",5311 Hansel Ave,Apt D11,Edgewood,FL,32809,Orange County,28.482485,-81.371375,Single Family,1.0,1.0,730.0,1970.0,,,,,,,,,,,
"1110-Doss-Ave,-Orlando,-FL-32809","1110 Doss Ave, Orlando, FL 32809",1110 Doss Ave,,Orlando,FL,32809,Orange,28.468931,-81.395108,Condo,2.0,1.0,789.0,1999.0,22-23-29-2169-01-110,,,,,,,,,,
"1403-Swann-Ave,-Belle-Isle,-FL-32809","1403 Swann Ave, Belle Isle, FL 32809",1403 Swann Ave,,Belle Isle,FL,32809,Orange,28.460339,-81.361254,Single Family,3.0,2.0,1755.0,1951.0,25-23-29-5884-20-131,9984.0,NELA ISLE M/55 THE S 100 FT LOTS 13 & 14 BLK T,NELA ISLE,R-1-A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'pool': True, 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2019': {'year': 2019, 'value': 104057}, '2023': {'year': 2023, 'value': 114513}}","{'2019': {'year': 2019, 'total': 987}, '2023': {'year': 2023, 'total': 1179}}","{'names': ['Edward Opalko', 'Renate Opalko'], 'type': 'Individual', 'mailingAddress': {'id': '1403-Swann-Ave,-Belle-Isle,-FL-32809', 'formattedAddress': '1403 Swann Ave, Belle Isle, FL 32809', 'addressLine1': '1403 Swann Ave', 'addressLine2': None, 'city': 'Belle Isle', 'state': 'FL', 'zipCode': '32809'}}",True,
"1504-Nela-Ave,-Belle-Isle,-FL-32809","1504 Nela Ave, Belle Isle, FL 32809",1504 Nela Ave,,Belle Isle,FL,32809,Orange,28.461714,-81.360433,Single Family,3.0,2.0,1874.0,1971.0,25-23-29-5884-12-054,11241.0,NELA ISLE M/55 LOT 6 & E 25 FT OF LOT 7 BLK L,NELA ISLE,R-1-A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2019': {'year': 2019, 'value': 119065}, '2023': {'year': 2023, 'value': 131029}}","{'2019': {'year': 2019, 'total': 1677}, '2023': {'year': 2023, 'total': 1882}}","{'names': ['Douglas Sproles', 'Betty S Sproles', 'Debra S Wiley'], 'type': 'Individual', 'mailingAddress': {'id': '1504-Nela-Ave,-Belle-Isle,-FL-32809', 'formattedAddress': '1504 Nela Ave, Belle Isle, FL 32809', 'addressLine1': '1504 Nela Ave', 'addressLine2': None, 'city': 'Belle Isle', 'state': 'FL', 'zipCode': '32809'}}",True,
"1504-Swann-Ave,-Belle-Isle,-FL-32809","1504 Swann Ave, Belle Isle, FL 32809",1504 Swann Ave,,Belle Isle,FL,32809,Orange,28.459866,-81.360375,Single Family,3.0,2.0,1919.0,1954.0,25-23-29-5884-21-060,13267.0,NELA ISLE M/55 LOT 6 & W 1/2 LOT 5 & E 20 FT OF LOT 7 BLK U,NELA ISLE,R-1-A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2019': {'year': 2019, 'value': 113469}, '2023': {'year': 2023, 'value': 124872}, '2024': {'year': 2024, 'value': 128618}}","{'2019': {'year': 2019, 'total': 1585}, '2023': {'year': 2023, 'total': 1785}, '2024': {'year': 2024, 'total': 1853}}","{'names': ['Charles Barta', 'Maureen Barta'], 'type': 'Individual', 'mailingAddress': {'id': '1504-Swann-Ave,-Belle-Isle,-FL-32809', 'formattedAddress': '1504 Swann Ave, Belle Isle, FL 32809', 'addressLine1': '1504 Swann Ave', 'addressLine2': None, 'city': 'Belle Isle', 'state': 'FL', 'zipCode': '32809'}}",True,
"1611-Overlook-Rd,-Belle-Isle,-FL-32809","1611 Overlook Rd, Belle Isle, FL 32809",1611 Overlook Rd,,Belle Isle,FL,32809,Orange,28.463631,-81.359792,Single Family,3.0,3.0,3842.0,1981.0,25-23-29-0000-00-052,44926.0,BEG 495 FT N OF SE COR OF NE1/4 OF NE1/4 RUN S 80 DEG W 238.02 FT N 9 DEG W 92.90 FT N 31 DEG E 245FT M/L TO LAKE CONWAY ELY,ACREAGE & UNREC,R-1-AA,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Wood', 'fireplace': True, 'floorCount': 2, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2019': {'year': 2019, 'value': 567951}, '2023': {'year': 2023, 'value': 625027}}","{'2019': {'year': 2019, 'total': 9324}, '2023': {'year': 2023, 'total': 10024}}","{'names': ['JAMES E FOSHEE', 'LINDA P FOSHEE'], 'mailingAddress': {'id': 'PO-BOX-592338,-Orlando,-FL-32859', 'formattedAddress': 'PO BOX 592338, Orlando, FL 32859', 'addressLine1': 'PO BOX 592338', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32859'}}",False,
"7222-Matchett-Rd,-Orlando,-FL-32809","7222 Matchett Rd, Orlando, FL 32809",7222 Matchett Rd,,Orlando,FL,32809,Orange,28.460284,-81.36186,Single Family,3.0,2.0,1296.0,1935.0,25-23-29-5896-02-201,23372.0,"NELAVIEW M/35 LOTS 20, 21 BLK B (LESS THE E 5 FT FOR R/W PER DB 381/99) & VAC 25 FT ON SOUTH PER DB 443/98 (REF 4268/2193)",NELAVIEW,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Wood', 'floorCount': 1, 'garage': True, 'garageSpaces': 1, 'garageType': 'Detached', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Metal', 'unitCount': 1}","{'2019': {'year': 2019, 'value': 134289, 'land': 60000, 'improvements': 74289}, '2023': {'year': 2023, 'value': 220771, 'land': 127000, 'improvements': 93771}}","{'2019': {'year': 2019, 'total': 2099}, '2023': {'year': 2023, 'total': 3037}}","{'names': ['George W Hassall', 'Christine D Hassall'], 'type': 'Individual', 'mailingAddress': {'id': '6619-Harvey-St,-Orlando,-FL-32809', 'formattedAddress': '6619 Harvey St, Orlando, FL 32809', 'addressLine1': '6619 Harvey St', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",False,
"1426-Nevada-Ave,-Belle-Isle,-FL-32809","1426 Nevada Ave, Belle Isle, FL 32809",1426 Nevada Ave,,Belle Isle,FL,32809,Orange,28.460784,-81.360506,Single Family,3.0,2.0,2034.0,1953.0,25-23-29-5884-20-070,10483.0,NELA ISLE M/55 LOT 7 & W 1/2 LOT 6 BLK T,NELA ISLE,R-1-A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'floorCount': 1, 'garage': True, 'garageSpaces': 1, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2019': {'year': 2019, 'value': 114417}, '2023': {'year': 2023, 'value': 125916}}","{'2019': {'year': 2019, 'total': 1600}, '2023': {'year': 2023, 'total': 1359}}","{'names': ['TERESITA M PRUET'], 'mailingAddress': {'id': '1426-Nevada-Ave,-Belle-Isle,-FL-32809', 'formattedAddress': '1426 Nevada Ave, Belle Isle, FL 32809', 'addressLine1': '1426 Nevada Ave', 'addressLine2': None, 'city': 'Belle Isle', 'state': 'FL', 'zipCode': '32809'}}",True,
"1525-Swann-Ave,-Belle-Isle,-FL-32809","1525 Swann Ave, Belle Isle, FL 32809",1525 Swann Ave,,Belle Isle,FL,32809,Orange,28.460398,-81.359626,Single Family,3.0,3.0,2779.0,1981.0,25-23-29-5884-20-231,11172.0,NELA ISLE M/55 THE E 20 FT LOT 23 & ALL LOT 24 BLK T,NELA ISLE,R-1-A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Wood', 'fireplace': True, 'floorCount': 2, 'heating': True, 'heatingType': 'Forced Air', 'pool': True, 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2019': {'year': 2019, 'value': 154529}, '2023': {'year': 2023, 'value': 170058}, '2024': {'year': 2024, 'value': 175160}}","{'2019': {'year': 2019, 'total': 2265}, '2023': {'year': 2023, 'total': 2499}, '2024': {'year': 2024, 'total': 2591}}","{'names': ['Pamela Sinclaire'], 'type': 'Individual', 'mailingAddress': {'id': '1525-Swann-Ave,-Belle-Isle,-FL-32809', 'formattedAddress': '1525 Swann Ave, Belle Isle, FL 32809', 'addressLine1': '1525 Swann Ave', 'addressLine2': None, 'city': 'Belle Isle', 'state': 'FL', 'zipCode': '32809'}}",True,
"7204-Matchett-Rd,-Orlando,-FL-32809","7204 Matchett Rd, Orlando, FL 32809",7204 Matchett Rd,,Orlando,FL,32809,Orange,28.460968,-81.362258,Single Family,2.0,1.0,758.0,1935.0,25-23-29-0000-00-124,43150.0,"NELAVIEW M/35 BEG NW COR OF HERMAN AVE EXTENDED TO WEST LINE OF SUBDIVISION, TH S 120.9 FT, TH EAST 650 FT M/L TO EAST LINE B",NELAVIEW,R-1A,"{'exteriorType': 'Aluminum / Vinyl Siding', 'floorCount': 1, 'heating': True, 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2019': {'year': 2019, 'value': 111680, 'land': 80000, 'improvements': 31680}, '2023': {'year': 2023, 'value': 191982, 'land': 152000, 'improvements': 39982}}","{'2019': {'year': 2019, 'total': 1804}, '2023': {'year': 2023, 'total': 2657}}","{'names': ['GIBSON LIVING TRUST'], 'type': 'Organization', 'mailingAddress': {'id': '8014-Gondola-Dr,-Belle-Isle,-FL-32809', 'formattedAddress': '8014 Gondola Dr, Belle Isle, FL 32809', 'addressLine1': '8014 Gondola Dr', 'addressLine2': None, 'city': 'Belle Isle', 'state': 'FL', 'zipCode': '32809'}}",True,
"7216-Matchett-Rd,-Orlando,-FL-32809","7216 Matchett Rd, Orlando, FL 32809",7216 Matchett Rd,,Orlando,FL,32809,Orange,28.460889,-81.36299,Single Family,3.0,3.0,2372.0,1989.0,25-23-29-0000-00-062,32820.0,"NELAVIEW M/35 BEG NW COR OF HERMAN AVE EXTENDED TO WEST LINE OF SUBDIVISION, TH S 120.9 FT, TH EAST 650 FT M/L TO EAST LINE B",ACREAGE & UNREC,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 2, 'garage': True, 'garageSpaces': 5, 'garageType': 'Mixed', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2019': {'year': 2019, 'value': 160426}, '2023': {'year': 2023, 'value': 176548}, '2024': {'year': 2024, 'value': 181844}}","{'2019': {'year': 2019, 'total': 2198}, '2023': {'year': 2023, 'total': 2407}, '2024': {'year': 2024, 'total': 2584}}","{'names': ['Michael W Gibson', 'Carol A Gibson'], 'type': 'Individual', 'mailingAddress': {'id': '7216-Matchett-Rd,-Orlando,-FL-32809', 'formattedAddress': '7216 Matchett Rd, Orlando, FL 32809', 'addressLine1': '7216 Matchett Rd', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"1234-Nela-Ave,-Orlando,-FL-32809","1234 Nela Ave, Orlando, FL 32809",1234 Nela Ave,,Orlando,FL,32809,Orange,28.461363,-81.36278,Single Family,3.0,2.0,1304.0,1985.0,25-23-29-5896-01-080,17364.0,NELAVIEW M/35 THE E 20 FT OF LOT 8 (LESS THE N 5 FT FOR R/W PER DB 381/99) & ALL OF LOTS 16 & 17 BLK A,NELAVIEW,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Mixed', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Metal', 'unitCount': 1}","{'2019': {'year': 2019, 'value': 108767}, '2023': {'year': 2023, 'value': 119698}}","{'2019': {'year': 2019, 'total': 1360}, '2023': {'year': 2023, 'total': 1528}}","{'names': ['Kevin M Harrison'], 'type': 'Individual', 'mailingAddress': {'id': '1234-Nela-Ave,-Orlando,-FL-32809', 'formattedAddress': '1234 Nela Ave, Orlando, FL 32809', 'addressLine1': '1234 Nela Ave', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"7118-Lake-Dr,-Orlando,-FL-32809","7118 Lake Dr, Orlando, FL 32809",7118 Lake Dr,,Orlando,FL,32809,Orange,28.461569,-81.358187,Single Family,3.0,2.0,1555.0,1955.0,25-23-29-5884-15-380,10826.0,NELA ISLE M/55 LOT 38 BLK O,NELA ISLE,R-1-AA,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'floorCount': 1, 'garage': True, 'garageSpaces': 1, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2019': {'year': 2019, 'value': 189557, 'land': 70000, 'improvements': 119557}, '2023': {'year': 2023, 'value': 319094, 'land': 115000, 'improvements': 204094}}","{'2019': {'year': 2019, 'total': 3044}, '2023': {'year': 2023, 'total': 4473}}","{'names': ['Nancy C Weinsier'], 'type': 'Individual', 'mailingAddress': {'id': '6824-Seminole-Dr,-Belle-Isle,-FL-32812', 'formattedAddress': '6824 Seminole Dr, Belle Isle, FL 32812', 'addressLine1': '6824 Seminole Dr', 'addressLine2': None, 'city': 'Belle Isle', 'state': 'FL', 'zipCode': '32812'}}",False,
"1700-Nela-Ave,-Belle-Isle,-FL-32809","1700 Nela Ave, Belle Isle, FL 32809",1700 Nela Ave,,Belle Isle,FL,32809,Orange,28.46256,-81.359131,Single Family,2.0,2.0,1795.0,1971.0,25-23-29-5884-16-011,15553.0,NELA ISLE M/55 THAT PARCEL PER PLAT LYING N OF LOT 1 BLK P & S OF R/W KNOWN AS PARK SEE 1425/0296 3220/1785,NELA ISLE,R-1-AA,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 2, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2019': {'year': 2019, 'value': 253268}, '2023': {'year': 2023, 'value': 278720}}","{'2019': {'year': 2019, 'total': 3448}, '2023': {'year': 2023, 'total': 4267}}","{'names': ['George A Vogt', 'Martha Ogden Haynie'], 'type': 'Individual', 'mailingAddress': {'id': '1700-Nela-Ave,-Belle-Isle,-FL-32809', 'formattedAddress': '1700 Nela Ave, Belle Isle, FL 32809', 'addressLine1': '1700 Nela Ave', 'addressLine2': None, 'city': 'Belle Isle', 'state': 'FL', 'zipCode': '32809'}}",True,
"7040-Lake-Dr,-Orlando,-FL-32809","7040 Lake Dr, Orlando, FL 32809",7040 Lake Dr,,Orlando,FL,32809,Orange,28.461946,-81.358507,Single Family,3.0,1.0,1917.0,1955.0,25-23-29-5884-15-400,10964.0,NELA ISLE M/55 LOT 40 BLK O,NELA ISLE,R-1-AA,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageSpaces': 1, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Roll Composition', 'unitCount': 1}","{'2019': {'year': 2019, 'value': 194354, 'land': 70000, 'improvements': 124354}, '2023': {'year': 2023, 'value': 325076, 'land': 115000, 'improvements': 210076}}","{'2019': {'year': 2019, 'total': 3654}, '2023': {'year': 2023, 'total': 5359}}","{'names': ['Nancy W Strickland', 'Amanda S Binns'], 'type': 'Individual', 'mailingAddress': {'id': '6508-Matchett-Rd,-Orlando,-FL-32809', 'formattedAddress': '6508 Matchett Rd, Orlando, FL 32809', 'addressLine1': '6508 Matchett Rd', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",False,
