id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,yearBuilt,bedrooms,bathrooms,squareFootage,assessorID,features,lotSize,legalDescription,subdivision,zoning,taxAssessments,propertyTaxes,owner,ownerOccupied,hoa,lastSalePrice
"5216-Limelight-Cir,-Apt-1,-Orlando,-FL-32839","5216 Limelight Cir, Apt 1, Orlando, FL 32839",5216 Limelight Cir,Apt 1,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5442-Limelight-Cir,-Apt-4,-Orlando,-FL-32839","5442 Limelight Cir, Apt 4, Orlando, FL 32839",5442 Limelight Cir,Apt 4,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5310-Limelight-Cir,-Apt-4,-Orlando,-FL-32839","5310 Limelight Cir, Apt 4, Orlando, FL 32839",5310 Limelight Cir,Apt 4,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5334-Limelight-Cir,-Apt-4,-Orlando,-FL-32839","5334 Limelight Cir, Apt 4, Orlando, FL 32839",5334 Limelight Cir,Apt 4,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5264-Limelight-Cir,-Apt-8,-Orlando,-FL-32839","5264 Limelight Cir, Apt 8, Orlando, FL 32839",5264 Limelight Cir,Apt 8,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5256-Limelight-Cir,-Apt-1,-Orlando,-FL-32839","5256 Limelight Cir, Apt 1, Orlando, FL 32839",5256 Limelight Cir,Apt 1,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5461-Limelight-Cir,-Apt-4,-Orlando,-FL-32839","5461 Limelight Cir, Apt 4, Orlando, FL 32839",5461 Limelight Cir,Apt 4,Orlando,FL,32839,Orange,28.484254,-81.410101,,,,,,,,,,,,,,,,,
"5445-Limelight-Cir,-Apt-5,-Orlando,-FL-32839","5445 Limelight Cir, Apt 5, Orlando, FL 32839",5445 Limelight Cir,Apt 5,Orlando,FL,32839,Orange,28.483828,-81.410277,,,,,,,,,,,,,,,,,
"5442-Limelight-Cir,-Apt-7,-Orlando,-FL-32839","5442 Limelight Cir, Apt 7, Orlando, FL 32839",5442 Limelight Cir,Apt 7,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5342-Limelight-Cir,-Apt-6,-Orlando,-FL-32839","5342 Limelight Cir, Apt 6, Orlando, FL 32839",5342 Limelight Cir,Apt 6,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5405-Limelight-Cir,-Apt-5,-Orlando,-FL-32839","5405 Limelight Cir, Apt 5, Orlando, FL 32839",5405 Limelight Cir,Apt 5,Orlando,FL,32839,Orange,28.484828,-81.410514,,,,,,,,,,,,,,,,,
"5302-Limelight-Cir,-Apt-2,-Orlando,-FL-32839","5302 Limelight Cir, Apt 2, Orlando, FL 32839",5302 Limelight Cir,Apt 2,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5201-Limelight-Cir,-Apt-8,-Orlando,-FL-32839","5201 Limelight Cir, Apt 8, Orlando, FL 32839",5201 Limelight Cir,Apt 8,Orlando,FL,32839,Orange,28.485563,-81.410133,,,,,,,,,,,,,,,,,
"5334-Limelight-Cir,-Apt-6,-Orlando,-FL-32839","5334 Limelight Cir, Apt 6, Orlando, FL 32839",5334 Limelight Cir,Apt 6,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5359-Ansonia-Ct,-Orlando,-FL-32839","5359 Ansonia Ct, Orlando, FL 32839",5359 Ansonia Ct,,Orlando,FL,32839,Orange,28.484694,-81.413378,Single Family,1984.0,3.0,2.0,1696.0,16-23-29-8178-00-220,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}",8723.0,SOUTH POINTE UNIT 1 12/85 LOT 22,SOUTH POINTE UT 1,R-2,"{'2019': {'year': 2019, 'value': 86208}, '2021': {'year': 2021, 'value': 95003}, '2022': {'year': 2022, 'value': 97853}, '2023': {'year': 2023, 'value': 100789}, '2024': {'year': 2024, 'value': 103813}}","{'2019': {'year': 2019, 'total': 1097}, '2022': {'year': 2022, 'total': 1270}, '2023': {'year': 2023, 'total': 1347}, '2024': {'year': 2024, 'total': 1440}}","{'names': ['Nancy J Carter'], 'type': 'Individual', 'mailingAddress': {'id': '5359-Ansonia-Ct,-Orlando,-FL-32839', 'formattedAddress': '5359 Ansonia Ct, Orlando, FL 32839', 'addressLine1': '5359 Ansonia Ct', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32839'}}",True,,
"5231-Limelight-Cir,-Apt-1,-Orlando,-FL-32839","5231 Limelight Cir, Apt 1, Orlando, FL 32839",5231 Limelight Cir,Apt 1,Orlando,FL,32839,Orange,28.48591,-81.410123,,,,,,,,,,,,,,,,,
"5318-Limelight-Cir,-Apt-8,-Orlando,-FL-32839","5318 Limelight Cir, Apt 8, Orlando, FL 32839",5318 Limelight Cir,Apt 8,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5248-Limelight-Cir,-Apt-8,-Orlando,-FL-32839","5248 Limelight Cir, Apt 8, Orlando, FL 32839",5248 Limelight Cir,Apt 8,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5420-Limelight-Cir,-Apt-1,-Orlando,-FL-32839","5420 Limelight Cir, Apt 1, Orlando, FL 32839",5420 Limelight Cir,Apt 1,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5201-Limelight-Cir,-Apt-4,-Orlando,-FL-32839","5201 Limelight Cir, Apt 4, Orlando, FL 32839",5201 Limelight Cir,Apt 4,Orlando,FL,32839,Orange,28.485563,-81.410133,,,,,,,,,,,,,,,,,
"5200-Limelight-Cir,-Apt-5,-Orlando,-FL-32839","5200 Limelight Cir, Apt 5, Orlando, FL 32839",5200 Limelight Cir,Apt 5,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5453-Limelight-Cir,-Apt-7,-Orlando,-FL-32839","5453 Limelight Cir, Apt 7, Orlando, FL 32839",5453 Limelight Cir,Apt 7,Orlando,FL,32839,Orange,28.48382,-81.409919,,,,,,,,,,,,,,,,,
"5342-Limelight-Cir,-Apt-7,-Orlando,-FL-32839","5342 Limelight Cir, Apt 7, Orlando, FL 32839",5342 Limelight Cir,Apt 7,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5224-Limelight-Cir,-Apt-5,-Orlando,-FL-32839","5224 Limelight Cir, Apt 5, Orlando, FL 32839",5224 Limelight Cir,Apt 5,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5264-Limelight-Cir,-Apt-2,-Orlando,-FL-32839","5264 Limelight Cir, Apt 2, Orlando, FL 32839",5264 Limelight Cir,Apt 2,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5404-Limelight-Cir,-Apt-6,-Orlando,-FL-32839","5404 Limelight Cir, Apt 6, Orlando, FL 32839",5404 Limelight Cir,Apt 6,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5302-Limelight-Cir,-Apt-5,-Orlando,-FL-32839","5302 Limelight Cir, Apt 5, Orlando, FL 32839",5302 Limelight Cir,Apt 5,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5421-Arpana-Dr,-Orlando,-FL-32839","5421 Arpana Dr, Orlando, FL 32839",5421 Arpana Dr,,Orlando,FL,32839,Orange,28.483038,-81.412504,Single Family,1990.0,3.0,2.0,1480.0,16-23-29-8209-03-590,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}",8810.0,SOUTH POINTE UNIT 3 22/50 LOT 359,SOUTH POINTE UT 3,R-2,"{'2019': {'year': 2019, 'value': 83006}, '2021': {'year': 2021, 'value': 86104}, '2023': {'year': 2023, 'value': 91348}, '2024': {'year': 2024, 'value': 94088}}","{'2019': {'year': 2019, 'total': 1043}, '2022': {'year': 2022, 'total': 1126}, '2023': {'year': 2023, 'total': 1199}, '2024': {'year': 2024, 'total': 1281}}","{'names': ['Alfredo Sainz'], 'type': 'Individual', 'mailingAddress': {'id': '5421-Arpana-Dr,-Orlando,-FL-32839', 'formattedAddress': '5421 Arpana Dr, Orlando, FL 32839', 'addressLine1': '5421 Arpana Dr', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32839'}}",True,,
"5460-Limelight-Cir,-Apt-8,-Orlando,-FL-32839","5460 Limelight Cir, Apt 8, Orlando, FL 32839",5460 Limelight Cir,Apt 8,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5342-Limelight-Cir,-Apt-3,-Orlando,-FL-32839","5342 Limelight Cir, Apt 3, Orlando, FL 32839",5342 Limelight Cir,Apt 3,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5442-Limelight-Cir,-Apt-3,-Orlando,-FL-32839","5442 Limelight Cir, Apt 3, Orlando, FL 32839",5442 Limelight Cir,Apt 3,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5429-Limelight-Cir,-Apt-4,-Orlando,-FL-32839","5429 Limelight Cir, Apt 4, Orlando, FL 32839",5429 Limelight Cir,Apt 4,Orlando,FL,32839,Orange,28.483927,-81.411096,,,,,,,,,,,,,,,,,
"5256-Limelight-Cir,-Apt-8,-Orlando,-FL-32839","5256 Limelight Cir, Apt 8, Orlando, FL 32839",5256 Limelight Cir,Apt 8,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5437-Limelight-Cir,-Apt-8,-Orlando,-FL-32839","5437 Limelight Cir, Apt 8, Orlando, FL 32839",5437 Limelight Cir,Apt 8,Orlando,FL,32839,Orange,28.483848,-81.410709,,,,,,,,,,,,,,,,,
"5240-Limelight-Cir,-Apt-2,-Orlando,-FL-32839","5240 Limelight Cir, Apt 2, Orlando, FL 32839",5240 Limelight Cir,Apt 2,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5429-Limelight-Cir,-Apt-8,-Orlando,-FL-32839","5429 Limelight Cir, Apt 8, Orlando, FL 32839",5429 Limelight Cir,Apt 8,Orlando,FL,32839,Orange,28.483927,-81.411096,,,,,,,,,,,,,,,,,
"5232-Limelight-Cir,-Apt-5,-Orlando,-FL-32839","5232 Limelight Cir, Apt 5, Orlando, FL 32839",5232 Limelight Cir,Apt 5,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5240-Limelight-Cir,-Apt-6,-Orlando,-FL-32839","5240 Limelight Cir, Apt 6, Orlando, FL 32839",5240 Limelight Cir,Apt 6,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5420-Limelight-Cir,-Apt-8,-Orlando,-FL-32839","5420 Limelight Cir, Apt 8, Orlando, FL 32839",5420 Limelight Cir,Apt 8,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5215-Limelight-Cir,-Apt-2,-Orlando,-FL-32839","5215 Limelight Cir, Apt 2, Orlando, FL 32839",5215 Limelight Cir,Apt 2,Orlando,FL,32839,Orange,28.485187,-81.410132,,,,,,,,,,,,,,,,,
"5413-Limelight-Cir,-Apt-3,-Orlando,-FL-32839","5413 Limelight Cir, Apt 3, Orlando, FL 32839",5413 Limelight Cir,Apt 3,Orlando,FL,32839,Orange,28.484344,-81.410627,,,,,,,,,,,,,,,,,
"5263-Limelight-Cir,-Apt-6,-Orlando,-FL-32839","5263 Limelight Cir, Apt 6, Orlando, FL 32839",5263 Limelight Cir,Apt 6,Orlando,FL,32839,Orange,28.486303,-81.410267,,,,,,,,,,,,,,,,,
"5420-Limelight-Cir,-Apt-5,-Orlando,-FL-32839","5420 Limelight Cir, Apt 5, Orlando, FL 32839",5420 Limelight Cir,Apt 5,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5405-Limelight-Cir,-Apt-8,-Orlando,-FL-32839","5405 Limelight Cir, Apt 8, Orlando, FL 32839",5405 Limelight Cir,Apt 8,Orlando,FL,32839,Orange,28.484828,-81.410514,,,,,,,,,,,,,,,,,
"5461-Limelight-Cir,-Apt-5,-Orlando,-FL-32839","5461 Limelight Cir, Apt 5, Orlando, FL 32839",5461 Limelight Cir,Apt 5,Orlando,FL,32839,Orange,28.484254,-81.410101,,,,,,,,,,,,,,,,,
"5231-Limelight-Cir,-Apt-8,-Orlando,-FL-32839","5231 Limelight Cir, Apt 8, Orlando, FL 32839",5231 Limelight Cir,Apt 8,Orlando,FL,32839,Orange,28.48591,-81.410123,,,,,,,,,,,,,,,,,
"5442-Limelight-Cir,-Apt-8,-Orlando,-FL-32839","5442 Limelight Cir, Apt 8, Orlando, FL 32839",5442 Limelight Cir,Apt 8,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5201-Limelight-Cir,-Apt-6,-Orlando,-FL-32839","5201 Limelight Cir, Apt 6, Orlando, FL 32839",5201 Limelight Cir,Apt 6,Orlando,FL,32839,Orange,28.485563,-81.410133,,,,,,,,,,,,,,,,,
"5223-Limelight-Cir,-Apt-4,-Orlando,-FL-32839","5223 Limelight Cir, Apt 4, Orlando, FL 32839",5223 Limelight Cir,Apt 4,Orlando,FL,32839,Orange,28.485542,-81.410134,,,,,,,,,,,,,,,,,
"5224-Limelight-Cir,-Apt-7,-Orlando,-FL-32839","5224 Limelight Cir, Apt 7, Orlando, FL 32839",5224 Limelight Cir,Apt 7,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5342-Limelight-Cir,-Apt-5,-Orlando,-FL-32839","5342 Limelight Cir, Apt 5, Orlando, FL 32839",5342 Limelight Cir,Apt 5,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5404-Limelight-Cir,-Apt-7,-Orlando,-FL-32839","5404 Limelight Cir, Apt 7, Orlando, FL 32839",5404 Limelight Cir,Apt 7,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5421-Limelight-Cir,-Apt-3,-Orlando,-FL-32839","5421 Limelight Cir, Apt 3, Orlando, FL 32839",5421 Limelight Cir,Apt 3,Orlando,FL,32839,Orange,28.484304,-81.410913,,,,,,,,,,,,,,,,,
"5318-Limelight-Cir,-Apt-5,-Orlando,-FL-32839","5318 Limelight Cir, Apt 5, Orlando, FL 32839",5318 Limelight Cir,Apt 5,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5248-Limelight-Cir,-Apt-1,-Orlando,-FL-32839","5248 Limelight Cir, Apt 1, Orlando, FL 32839",5248 Limelight Cir,Apt 1,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5453-Limelight-Cir,-Apt-6,-Orlando,-FL-32839","5453 Limelight Cir, Apt 6, Orlando, FL 32839",5453 Limelight Cir,Apt 6,Orlando,FL,32839,Orange,28.48382,-81.409919,,,,,,,,,,,,,,,,,
"5248-Limelight-Cir,-Apt-3,-Orlando,-FL-32839","5248 Limelight Cir, Apt 3, Orlando, FL 32839",5248 Limelight Cir,Apt 3,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5215-Limelight-Cir,-Apt-7,-Orlando,-FL-32839","5215 Limelight Cir, Apt 7, Orlando, FL 32839",5215 Limelight Cir,Apt 7,Orlando,FL,32839,Orange,28.485187,-81.410132,,,,,,,,,,,,,,,,,
"5201-Limelight-Cir,-Apt-1,-Orlando,-FL-32839","5201 Limelight Cir, Apt 1, Orlando, FL 32839",5201 Limelight Cir,Apt 1,Orlando,FL,32839,Orange,28.485563,-81.410133,,,,,,,,,,,,,,,,,
"5445-Limelight-Cir,-Apt-1,-Orlando,-FL-32839","5445 Limelight Cir, Apt 1, Orlando, FL 32839",5445 Limelight Cir,Apt 1,Orlando,FL,32839,Orange,28.483828,-81.410277,,,,,,,,,,,,,,,,,
"5326-Limelight-Cir,-Apt-5,-Orlando,-FL-32839","5326 Limelight Cir, Apt 5, Orlando, FL 32839",5326 Limelight Cir,Apt 5,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5350-Limelight-Cir,-Apt-3,-Orlando,-FL-32839","5350 Limelight Cir, Apt 3, Orlando, FL 32839",5350 Limelight Cir,Apt 3,Orlando,FL,32839,Orange,28.484259,-81.410814,Apartment,1997.0,24.0,24.0,103440.0,162329000000012,"{'architectureType': 'Condo / Apartment', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block / Stucco', 'floorCount': 2, 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle'}",,PART ON NE1/4 OF SE1/4 DESC AS BEG MOSTNLY COR LOT 362 OF SOUTHPOINT UNIT 3 22/51 RUN NELY ALONG E R/W 569.75 FT E 175FT S 85 FT S 75 DEG E 145 FT S 07 DEG W125.90 FT S 82 DEG E 90 FT S 220 FT E 105 FT S 80 FT S 46 DEG E 50.93 FT S 45 FTTO N LOT LINE,ACREAGE & UNREC,R-3,"{'2018': {'year': 2018, 'value': 4057816, 'land': 988800, 'improvements': 3069016}}","{'2018': {'year': 2018, 'total': 38715}}","{'names': ['AFFORDABLE & CITRUS GLEN PHASE II LTD'], 'mailingAddress': {'id': '1627-E-Vine-St,-Kissimmee,-FL-34744', 'addressLine1': '1627 E Vine St', 'addressLine2': None, 'city': 'Kissimmee', 'state': 'FL', 'zipCode': '34744'}}",False,,
"5318-Limelight-Cir,-Apt-1,-Orlando,-FL-32839","5318 Limelight Cir, Apt 1, Orlando, FL 32839",5318 Limelight Cir,Apt 1,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5263-Limelight-Cir,-Apt-4,-Orlando,-FL-32839","5263 Limelight Cir, Apt 4, Orlando, FL 32839",5263 Limelight Cir,Apt 4,Orlando,FL,32839,Orange,28.486303,-81.410267,,,,,,,,,,,,,,,,,
"5206-Limelight-Cir,-Apt-5,-Orlando,-FL-32839","5206 Limelight Cir, Apt 5, Orlando, FL 32839",5206 Limelight Cir,Apt 5,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5460-Limelight-Cir,-Apt-4,-Orlando,-FL-32839","5460 Limelight Cir, Apt 4, Orlando, FL 32839",5460 Limelight Cir,Apt 4,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5249-Ansonia-Ct,-Orlando,-FL-32839","5249 Ansonia Ct, Orlando, FL 32839",5249 Ansonia Ct,,Orlando,FL,32839,Orange,28.485511,-81.411994,Single Family,1984.0,3.0,2.0,1480.0,16-23-29-8178-00-310,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'pool': True, 'roofType': 'Composition Shingle', 'unitCount': 1}",7475.0,SOUTH POINTE UNIT 1 12/85 LOT 31,SOUTH POINTE UT 1,R-2,"{'2019': {'year': 2019, 'value': 89428}, '2021': {'year': 2021, 'value': 92766}, '2023': {'year': 2023, 'value': 98415}, '2024': {'year': 2024, 'value': 101367}}","{'2019': {'year': 2019, 'total': 1149}, '2022': {'year': 2022, 'total': 1234}, '2023': {'year': 2023, 'total': 1311}, '2024': {'year': 2024, 'total': 1400}}","{'names': ['Wallace,odell B Trust'], 'type': 'Individual', 'mailingAddress': {'id': '5249-Ansonia-Ct,-Orlando,-FL-32839', 'formattedAddress': '5249 Ansonia Ct, Orlando, FL 32839', 'addressLine1': '5249 Ansonia Ct', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32839'}}",True,,
"5342-Limelight-Cir,-Apt-2,-Orlando,-FL-32839","5342 Limelight Cir, Apt 2, Orlando, FL 32839",5342 Limelight Cir,Apt 2,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5413-Limelight-Cir,-Apt-5,-Orlando,-FL-32839","5413 Limelight Cir, Apt 5, Orlando, FL 32839",5413 Limelight Cir,Apt 5,Orlando,FL,32839,Orange,28.484344,-81.410627,,,,,,,,,,,,,,,,,
"5206-Limelight-Cir,-Apt-1,-Orlando,-FL-32839","5206 Limelight Cir, Apt 1, Orlando, FL 32839",5206 Limelight Cir,Apt 1,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5242-Ansonia-Ct,-Orlando,-FL-32839","5242 Ansonia Ct, Orlando, FL 32839",5242 Ansonia Ct,,Orlando,FL,32839,Orange,28.48567,-81.41251,Single Family,1984.0,4.0,2.0,1599.0,16-23-29-8178-00-420,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}",7488.0,SOUTH POINTE UNIT 1 12/85 LOT 42,SOUTH POINTE UT 1,R-2,"{'2019': {'year': 2019, 'value': 159741, 'land': 33000, 'improvements': 126741}, '2021': {'year': 2021, 'value': 185132, 'land': 50000, 'improvements': 135132}, '2022': {'year': 2022, 'value': 212694, 'land': 60000, 'improvements': 152694}, '2023': {'year': 2023, 'value': 239993, 'land': 60000, 'improvements': 179993}, '2024': {'year': 2024, 'value': 262813, 'land': 70000, 'improvements': 192813}}","{'2019': {'year': 2019, 'total': 2696}, '2022': {'year': 2022, 'total': 3377}, '2023': {'year': 2023, 'total': 3743}, '2024': {'year': 2024, 'total': 4222}}","{'names': ['BINH LAN FAMILY TRUST'], 'mailingAddress': {'id': '1841-Derby-Glen-Dr,-Orlando,-FL-32837', 'formattedAddress': '1841 Derby Glen Dr, Orlando, FL 32837', 'addressLine1': '1841 Derby Glen Dr', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32837'}}",False,,
"5263-Limelight-Cir,-Apt-2,-Orlando,-FL-32839","5263 Limelight Cir, Apt 2, Orlando, FL 32839",5263 Limelight Cir,Apt 2,Orlando,FL,32839,Orange,28.486303,-81.410267,,,,,,,,,,,,,,,,,
"5405-Limelight-Cir,-Apt-3,-Orlando,-FL-32839","5405 Limelight Cir, Apt 3, Orlando, FL 32839",5405 Limelight Cir,Apt 3,Orlando,FL,32839,Orange,28.484828,-81.410514,,,,,,,,,,,,,,,,,
"5256-Limelight-Cir,-Apt-4,-Orlando,-FL-32839","5256 Limelight Cir, Apt 4, Orlando, FL 32839",5256 Limelight Cir,Apt 4,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5310-Limelight-Cir,-Apt-2,-Orlando,-FL-32839","5310 Limelight Cir, Apt 2, Orlando, FL 32839",5310 Limelight Cir,Apt 2,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5342-Limelight-Cir,-Apt-8,-Orlando,-FL-32839","5342 Limelight Cir, Apt 8, Orlando, FL 32839",5342 Limelight Cir,Apt 8,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5437-Limelight-Cir,-Apt-2,-Orlando,-FL-32839","5437 Limelight Cir, Apt 2, Orlando, FL 32839",5437 Limelight Cir,Apt 2,Orlando,FL,32839,Orange,28.483848,-81.410709,,,,,,,,,,,,,,,,,
"5460-Limelight-Cir,-Apt-6,-Orlando,-FL-32839","5460 Limelight Cir, Apt 6, Orlando, FL 32839",5460 Limelight Cir,Apt 6,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5224-Limelight-Cir,-Apt-2,-Orlando,-FL-32839","5224 Limelight Cir, Apt 2, Orlando, FL 32839",5224 Limelight Cir,Apt 2,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5231-Limelight-Cir,-Apt-5,-Orlando,-FL-32839","5231 Limelight Cir, Apt 5, Orlando, FL 32839",5231 Limelight Cir,Apt 5,Orlando,FL,32839,Orange,28.48591,-81.410123,,,,,,,,,,,,,,,,,
"5264-Limelight-Cir,-Apt-4,-Orlando,-FL-32839","5264 Limelight Cir, Apt 4, Orlando, FL 32839",5264 Limelight Cir,Apt 4,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5342-Limelight-Cir,-Apt-4,-Orlando,-FL-32839","5342 Limelight Cir, Apt 4, Orlando, FL 32839",5342 Limelight Cir,Apt 4,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5420-Limelight-Cir,-Apt-2,-Orlando,-FL-32839","5420 Limelight Cir, Apt 2, Orlando, FL 32839",5420 Limelight Cir,Apt 2,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5232-Limelight-Cir,-Apt-8,-Orlando,-FL-32839","5232 Limelight Cir, Apt 8, Orlando, FL 32839",5232 Limelight Cir,Apt 8,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5326-Limelight-Cir,-Apt-1,-Orlando,-FL-32839","5326 Limelight Cir, Apt 1, Orlando, FL 32839",5326 Limelight Cir,Apt 1,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5412-Limelight-Cir,-Apt-2,-Orlando,-FL-32839","5412 Limelight Cir, Apt 2, Orlando, FL 32839",5412 Limelight Cir,Apt 2,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5200-Limelight-Cir,-Apt-6,-Orlando,-FL-32839","5200 Limelight Cir, Apt 6, Orlando, FL 32839",5200 Limelight Cir,Apt 6,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5442-Limelight-Cir,-Apt-2,-Orlando,-FL-32839","5442 Limelight Cir, Apt 2, Orlando, FL 32839",5442 Limelight Cir,Apt 2,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5460-Limelight-Cir,-Apt-1,-Orlando,-FL-32839","5460 Limelight Cir, Apt 1, Orlando, FL 32839",5460 Limelight Cir,Apt 1,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5206-Limelight-Cir,-Apt-2,-Orlando,-FL-32839","5206 Limelight Cir, Apt 2, Orlando, FL 32839",5206 Limelight Cir,Apt 2,Orlando,FL,32839,Orange,28.484457,-81.410249,,,,,,,,,,,,,,,,,
"5461-Limelight-Cir,-Apt-6,-Orlando,-FL-32839","5461 Limelight Cir, Apt 6, Orlando, FL 32839",5461 Limelight Cir,Apt 6,Orlando,FL,32839,Orange,28.484254,-81.410101,,,,,,,,,,,,,,,,,
